method,eta,tau,budget,start_id,x0,y0,execution_status,raw_x,raw_y,grad_norm,lambda1,lambda2,n_outer_updates,terminal_category,endpoint,stop_reason,failure_reason,certification_reason,source
SI-pHiSD,0.06309573444801936,0.002,2000000,176,-0.6453125000000001,1.3031249999999999,completed,-4.703956464702686,1.7398653222261315,307888.89217369864,71690.1566910196,1611134.989935975,25,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,418,-0.7765625,1.453125,completed,-3.331505862102882,3.7571440305609403,7913.034537304599,5856.676675377123,28325.784374691124,34,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,384,-0.7953125000000001,1.434375,completed,-1.3139065539274652,4.847089640840683,1358036.465001531,249369.02868750851,7940354.9459616635,79,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,386,-0.7765625,1.434375,completed,-1.3854668992848833,4.826761689695776,1053688.9812048203,201127.2787060232,6054537.582387808,79,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,481,-0.7859375000000001,1.4906249999999999,completed,-4.994168708347717,-0.49724577912910556,1455802448.9932253,154502122.60313836,11853192965.512703,81,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,458,-0.7015625000000001,1.4718749999999998,completed,-4.322620413565018,2.5369414047218943,30953.850429111495,9800.826171551056,126597.69541725799,87,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,423,-0.7296875,1.453125,completed,-1.3017692534612209,4.857375475898228,1473344.471974533,268329.6337644057,8654391.077523544,88,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,390,-0.7390625000000001,1.434375,completed,-1.412127441820062,4.824154058872838,986980.8713932023,190929.64738557022,5641430.1990649,89,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,354,-0.7765625,1.415625,completed,-1.392571926009943,4.825709572186908,1033377.2228150616,197974.7270602613,5928967.020271717,90,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,422,-0.7390625000000001,1.453125,completed,-1.427523081776884,4.801415014065904,848519.3562109988,166669.71458688861,4809528.41157229,95,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,352,-0.7953125000000001,1.415625,completed,-0.9491940702655194,4.928966680818603,5044818.127581791,793121.213370761,32016424.605893224,97,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,289,-0.7859375000000001,1.378125,completed,-1.1866595307416545,4.875410112215149,2088840.340875282,361091.4617485529,12570376.432816163,99,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,389,-0.7484375000000001,1.434375,completed,-4.927004374652068,0.974941310142084,4665736.358601006,741617.7995734332,29467997.337111395,121,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,186,-0.5515625000000001,1.3031249999999999,completed,4.517539925704045,-2.1640684627003677,4996469993.825654,1358786970.3790255,30641608308.167286,135,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,434,-0.6265625,1.453125,completed,4.394570564821109,-2.393825895004867,3246157110.53085,963649287.4926536,19194188525.925602,138,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,159,-0.5046875000000001,1.284375,completed,4.9657146939388275,-0.6631597352115552,132985601903.40768,21319207744.970055,1020635978219.0519,156,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,22,-0.5890625,1.2093749999999999,completed,0.06601892917570253,0.1840409397787908,9.48066654938201e-07,-1005.1363603557007,762.7329015171297,161,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,90,-0.5515625000000001,1.246875,completed,0.06601892927523238,0.1840409398594355,9.390210003054157e-07,-1005.1363606731281,762.7329015762615,161,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,21,-0.5984375000000001,1.2093749999999999,completed,0.06601892989153611,0.18404094066795165,9.971466345080477e-07,-1005.1363638964918,762.7329016713721,162,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,55,-0.5796875,1.228125,completed,0.06601892991147362,0.18404094085254663,9.900226722762794e-07,-1005.13636464539,762.7329015355402,162,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,56,-0.5703125,1.228125,completed,0.06601892951475766,0.18404094001585738,9.840159717347969e-07,-1005.1363612838353,762.7329017515794,162,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,124,-0.5328125000000001,1.265625,completed,0.06601892915811491,0.1840409397968369,9.234028647409078e-07,-1005.1363604310104,762.7329014783651,162,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,89,-0.5609375000000001,1.246875,completed,0.06601892985703912,0.18404094098589457,9.453304286692854e-07,-1005.1363651937672,762.7329013476217,163,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,20,-0.6078125000000001,1.2093749999999999,completed,0.06601892986394647,0.18404094121270256,9.884877699794082e-07,-1005.1363661158107,762.7329011577826,164,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,54,-0.5890625,1.228125,completed,0.06601892979552847,0.1840409411229622,9.159463770188663e-07,-1005.1363657580382,762.7329011472106,164,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,87,-0.5796875,1.246875,completed,0.06601892974524316,0.1840409413986355,9.732342590728403e-07,-1005.1363668850316,762.7329008399233,164,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,88,-0.5703125,1.246875,completed,0.06601892981788085,0.18404094125727774,9.67784501494973e-07,-1005.1363663021119,762.7329010586102,164,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,122,-0.5515625000000001,1.265625,completed,0.06601892980357074,0.1840409413244414,9.807316591905248e-07,-1005.1363665769074,762.732900981059,164,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,123,-0.5421875,1.265625,completed,0.06601892977442908,0.18404094102614135,8.826815790471715e-07,-1005.1363653663798,762.7329012045724,164,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,156,-0.5328125000000001,1.284375,completed,0.06601892977930147,0.1840409413566374,9.770330047049404e-07,-1005.1363667105039,762.732900921173,164,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,157,-0.5234375,1.284375,completed,0.06601892979434174,0.1840409410892336,9.083573477020653e-07,-1005.1363656209382,762.7329011752333,164,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,158,-0.5140625000000001,1.284375,completed,0.06601892923738342,0.18404093983654496,9.349321325859018e-07,-1005.1363605840583,762.732901546957,164,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,190,-0.5140625000000001,1.3031249999999999,completed,0.0660189297559605,0.18404094137681368,9.704005873026745e-07,-1005.1363667950975,762.7329008730359,164,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,191,-0.5046875000000001,1.3031249999999999,completed,0.06601892978493629,0.1840409411333822,9.10186748504205e-07,-1005.1363658015691,762.7329011242582,164,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,19,-0.6171875,1.2093749999999999,completed,0.06601892974104737,0.18404094145361857,9.96310734555839e-07,-1005.1363671091842,762.7329007862448,165,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,53,-0.5984375000000001,1.228125,completed,0.06601892975431027,0.18404094140610341,9.821847299123719e-07,-1005.1363669144423,762.7329008452039,165,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,120,-0.5703125,1.265625,completed,0.06601892962548855,0.18404094156205128,9.932918984052548e-07,-1005.1363675627526,762.7329005404335,165,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,121,-0.5609375000000001,1.265625,completed,0.06601892963495233,0.18404094140780783,9.121646848167068e-07,-1005.136366934186,762.7329006880092,165,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,154,-0.5515625000000001,1.284375,completed,0.06601892960216825,0.18404094155622552,9.786744930297552e-07,-1005.1363675415525,762.7329005151204,165,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.06309573444801936,0.002,2000000,155,-0.5421875,1.284375,completed,0.06601892964344451,0.1840409414702532,9.498065891887138e-07,-1005.136367187338,762.7329006443395,165,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
