method,eta,tau,budget,start_id,x0,y0,execution_status,raw_x,raw_y,grad_norm,lambda1,lambda2,n_outer_updates,terminal_category,endpoint,stop_reason,failure_reason,certification_reason,source
HiSD,0.03162277660168379,0.002,2000000,0,-0.7953125000000001,1.2093749999999999,completed,-11.401029144869423,7.41963244540015,1.7266625611884018e+30,2.6338206980357887e+29,1.92644206969873e+31,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.03162277660168379,0.002,2000000,1,-0.7859375000000001,1.2093749999999999,completed,-12.07250549834793,7.9654171032165495,1.4779726976405686e+34,2.1454882124847658e+33,1.7490956527995045e+35,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.03162277660168379,0.002,2000000,2,-0.7765625,1.2093749999999999,completed,-12.758918905360133,8.499604931761871,2.665665105942687e+38,3.67744751400314e+37,3.3415723571546766e+39,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.03162277660168379,0.002,2000000,3,-0.7671875,1.2093749999999999,completed,-13.459280183154748,9.018889803794895,1.0049833246261084e+43,1.3164033560492593e+42,1.3324370722656808e+44,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.03162277660168379,0.002,2000000,4,-0.7578125,1.2093749999999999,completed,-14.172719185109777,9.519667764434063,7.82674596737986e+47,9.728249796788357e+46,1.0958153428244502e+49,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.03162277660168379,0.002,2000000,5,-0.7484375000000001,1.2093749999999999,completed,-14.89851418872723,9.997983988594344,1.2407519919046245e+53,1.4626939365929154e+52,1.8316629100126803e+54,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.03162277660168379,0.002,2000000,6,-0.7390625000000001,1.2093749999999999,completed,-15.636124882402017,10.449463136008436,3.9397059823028613e+58,4.402884347911072e+57,6.12350052049191e+59,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.03162277660168379,0.002,2000000,7,-0.7296875,1.2093749999999999,completed,-16.38522906870843,10.869217685114752,2.4669230327836085e+64,2.6119740264868226e+63,4.0317565936619294e+65,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.03162277660168379,0.002,2000000,8,-0.7203125,1.2093749999999999,completed,-17.145762953462622,11.251726882635609,3.008944060533407e+70,3.015752607171114e+69,5.16487758462847e+71,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.03162277660168379,0.002,2000000,9,-0.7109375,1.2093749999999999,completed,-17.917964372342784,11.590676203634654,7.110349477489679e+76,6.737699556140127e+75,1.280698195944625e+78,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.03162277660168379,0.002,2000000,10,-0.7015625000000001,1.2093749999999999,completed,-18.70241729716495,11.878743325055567,3.276226247276077e+83,2.930164018836397e+82,6.188192441295661e+84,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.03162277660168379,0.002,2000000,11,-0.6921875000000001,1.2093749999999999,completed,-19.500094057951422,12.107311065401456,3.017834750212623e+90,2.5415369362158112e+89,5.975737731579897e+91,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
