method,eta,tau,budget,start_id,x0,y0,execution_status,raw_x,raw_y,grad_norm,lambda1,lambda2,n_outer_updates,terminal_category,endpoint,stop_reason,failure_reason,certification_reason,source
HiSD,2.5118864315095822e-05,0.002,2000000,31,-0.5046875000000001,1.2093749999999999,completed,0.06601892973708899,0.18404094145103536,9.927270303675194e-07,-1005.1363670990988,762.7329007833459,1980,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,30,-0.5140625000000001,1.2093749999999999,completed,0.06601892973539095,0.18404094144964828,9.910546406189106e-07,-1005.1363670936385,762.7329007823466,1982,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,29,-0.5234375,1.2093749999999999,completed,0.06601892973585104,0.18404094145004435,9.915175866642327e-07,-1005.1363670952002,762.7329007825998,1983,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,63,-0.5046875000000001,1.228125,completed,0.0660189297367351,0.18404094145076558,9.923878355341926e-07,-1005.1363670980395,762.7329007831205,1983,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,62,-0.5140625000000001,1.228125,completed,0.06601892973664748,0.18404094145072808,9.923180058201464e-07,-1005.1363670978965,762.7329007830391,1987,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,28,-0.5328125000000001,1.2093749999999999,completed,0.06601892972776173,0.1840409414705374,9.968986278922356e-07,-1005.1363671794455,762.7329007540806,1988,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,0,-0.7953125000000001,1.2093749999999999,completed,-2.6280457712590026,1.786972568468203,9.992395487254562e-07,-3153.3636981868517,238.07432589014093,12400,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,1,-0.7859375000000001,1.2093749999999999,completed,-2.6280457712718004,1.786972568488823,9.992022693866235e-07,-3153.3636981845975,238.07432591954677,12413,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,32,-0.7953125000000001,1.228125,completed,-2.62804577125801,1.7869725684688327,9.989594476254253e-07,-3153.363698187244,238.074325889023,12426,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,2,-0.7765625,1.2093749999999999,completed,-2.6280457712695973,1.7869725684902014,9.985831999444439e-07,-3153.363698185468,238.07432591705577,12427,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,3,-0.7671875,1.2093749999999999,completed,-2.628045771271302,1.786972568489135,9.990621736722521e-07,-3153.3636981847944,238.0743259189832,12441,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,33,-0.7859375000000001,1.228125,completed,-2.6280457712734795,1.7869725684877724,9.996741364630243e-07,-3153.363698183934,238.07432592144517,12441,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,64,-0.7953125000000001,1.246875,completed,-2.6280457712725718,1.7869725684883402,9.994190449368565e-07,-3153.363698184292,238.07432592041937,12455,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,4,-0.7578125,1.2093749999999999,completed,-2.6280457712590515,1.7869725684681728,9.99253148156583e-07,-3153.363698186832,238.07432589019632,12456,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,34,-0.7765625,1.228125,completed,-2.6280457712574403,1.786972568469194,9.987986930043968e-07,-3153.36369818747,238.07432588838148,12458,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,5,-0.7484375000000001,1.2093749999999999,completed,-2.6280457712593783,1.7869725684679658,9.993452910977012e-07,-3153.363698186703,238.07432589056427,12472,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,65,-0.7859375000000001,1.246875,completed,-2.628045771258399,1.7869725684685858,9.99069287665547e-07,-3153.3636981870904,238.07432588946133,12474,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,35,-0.7671875,1.228125,completed,-2.6280457712735763,1.786972568487711,9.99701381377175e-07,-3153.3636981838954,238.07432592155456,12475,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,6,-0.7390625000000001,1.2093749999999999,completed,-2.6280457712730954,1.7869725684880136,9.99566125741147e-07,-3153.363698184086,238.0743259210116,12489,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,96,-0.7953125000000001,1.265625,completed,-2.6280457712563847,1.7869725684698616,9.98501225909771e-07,-3153.3636981878885,238.07432588719183,12490,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,36,-0.7578125,1.228125,completed,-2.6280457712604397,1.7869725684672926,9.996448108223786e-07,-3153.363698186283,238.07432589176005,12494,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,66,-0.7765625,1.246875,completed,-2.628045771260277,1.7869725684673952,9.995991211511965e-07,-3153.3636981863465,238.0743258915767,12494,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,7,-0.7296875,1.2093749999999999,completed,-2.628045771256935,1.786972568469515,9.986559446313234e-07,-3153.363698187671,238.07432588781316,12508,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,97,-0.7859375000000001,1.265625,completed,-2.6280457712709797,1.7869725684893367,9.989716269191248e-07,-3153.363698184922,238.07432591861902,12513,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,37,-0.7484375000000001,1.228125,completed,-2.628045771271383,1.7869725684890843,9.990850024593734e-07,-3153.363698184762,238.07432591907505,12515,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,67,-0.7671875,1.246875,completed,-2.6280457712692264,1.786972568490433,9.984789217911092e-07,-3153.363698185615,238.0743259166359,12517,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,8,-0.7203125,1.2093749999999999,completed,-2.6280457712564465,1.786972568469823,9.985184991879792e-07,-3153.3636981878644,238.07432588726167,12528,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,128,-0.7953125000000001,1.284375,completed,-2.6280457712715517,1.7869725684889788,9.99132374905281e-07,-3153.363698184696,238.07432591926576,12533,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,38,-0.7390625000000001,1.228125,completed,-2.628045771256816,1.786972568469589,9.986227288464236e-07,-3153.363698187718,238.07432588767728,12538,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,98,-0.7765625,1.265625,completed,-2.6280457712715033,1.786972568489008,9.99118805553004e-07,-3153.3636981847144,238.07432591921037,12539,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,68,-0.7578125,1.246875,completed,-2.628045771273138,1.7869725684879862,9.99578163435405e-07,-3153.363698184069,238.07432592105945,12541,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,9,-0.7109375,1.2093749999999999,completed,-2.6280457712732965,1.7869725684878877,9.996227392141822e-07,-3153.3636981840045,238.0743259212388,12549,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,27,-0.5421875,1.2093749999999999,completed,-2.6280457712591376,1.786972568468118,9.992774698069838e-07,-3153.3636981867985,238.0743258902932,12562,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,39,-0.7296875,1.228125,completed,-2.628045771271387,1.7869725684890818,9.99086096645759e-07,-3153.36369818476,238.07432591907923,12563,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,129,-0.7859375000000001,1.284375,completed,-2.6280457712703087,1.786972568489756,9.987830267255952e-07,-3153.363698185187,238.07432591785974,12563,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,69,-0.7484375000000001,1.246875,completed,-2.6280457712724865,1.7869725684883944,9.9939507047908e-07,-3153.3636981843256,238.07432592032282,12569,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,99,-0.7671875,1.265625,completed,-2.6280457712697882,1.7869725684900826,9.986368233186639e-07,-3153.363698185392,238.07432591727195,12569,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,10,-0.7015625000000001,1.2093749999999999,completed,-2.628045771272874,1.7869725684881521,9.99503989326167e-07,-3153.363698184173,238.0743259207612,12573,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,40,-0.7203125,1.228125,completed,-2.6280457712566454,1.7869725684696969,9.985745939145155e-07,-3153.3636981877853,238.07432588748583,12592,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,160,-0.7953125000000001,1.3031249999999999,completed,-2.6280457712610956,1.7869725684668778,9.998296640178586e-07,-3153.3636981860227,238.07432589249896,12594,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,130,-0.7765625,1.284375,completed,-2.6280457712586087,1.786972568468453,9.991283774770865e-07,-3153.363698187007,238.07432588969738,12598,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,11,-0.6921875000000001,1.2093749999999999,completed,-2.6280457712582415,1.7869725684686857,9.99024750480681e-07,-3153.363698187153,238.07432588928404,12600,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,70,-0.7390625000000001,1.246875,completed,-2.6280457712733365,1.7869725684878623,9.996339708825096e-07,-3153.3636981839904,238.07432592128362,12601,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,100,-0.7578125,1.265625,completed,-2.6280457712728866,1.7869725684881443,9.995074976404811e-07,-3153.3636981841682,238.07432592077527,12603,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,41,-0.7109375,1.228125,completed,-2.62804577127069,1.7869725684895172,9.98890227470548e-07,-3153.363698185037,238.07432591829158,12625,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,12,-0.6828125,1.2093749999999999,completed,-2.6280457712596217,1.7869725684678113,9.994140679696744e-07,-3153.3636981866066,238.07432589083803,12630,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,161,-0.7859375000000001,1.3031249999999999,completed,-2.6280457712604157,1.7869725684673086,9.996378479682723e-07,-3153.363698186293,238.07432589173362,12636,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,71,-0.7296875,1.246875,completed,-2.6280457712744703,1.7869725684871527,9.99952551473469e-07,-3153.3636981835416,238.07432592256546,12639,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,131,-0.7671875,1.284375,completed,-2.628045771271983,1.7869725684887083,9.992535365436348e-07,-3153.3636981845248,238.07432591975274,12641,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,101,-0.7484375000000001,1.265625,completed,-2.628045771270872,1.7869725684894042,9.989413291648531e-07,-3153.3636981849645,238.07432591849735,12645,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,42,-0.7015625000000001,1.228125,completed,-2.6280457712613146,1.7869725684667384,9.998915420323179e-07,-3153.363698185936,238.0743258927454,12664,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,13,-0.6734375,1.2093749999999999,completed,-2.6280457712726113,1.786972568488316,9.994301385471356e-07,-3153.3636981842765,238.07432592046402,12665,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,72,-0.7203125,1.246875,completed,-2.628045771271266,1.7869725684891575,9.990521766290768e-07,-3153.3636981848085,238.07432591894283,12687,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,162,-0.7765625,1.3031249999999999,completed,-2.6280457712607417,1.7869725684671012,9.997299801770003e-07,-3153.3636981861628,238.07432589210015,12690,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,192,-0.7953125000000001,1.321875,completed,-2.6280457712586562,1.7869725684684223,9.99141910329007e-07,-3153.3636981869895,238.07432588975058,12692,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,132,-0.7578125,1.284375,completed,-2.6280457712696466,1.7869725684901705,9.98596989070504e-07,-3153.3636981854497,238.07432591711168,12697,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,102,-0.7390625000000001,1.265625,completed,-2.628045771257154,1.7869725684693742,9.987181186744618e-07,-3153.363698187584,238.07432588805827,12698,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,14,-0.6640625,1.2093749999999999,completed,-2.6280457712708465,1.7869725684894207,9.989342007246397e-07,-3153.363698184975,238.07432591846913,12707,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,43,-0.6921875000000001,1.228125,completed,-2.628045771258791,1.7869725684683373,9.991798344302572e-07,-3153.363698186935,238.0743258899024,12714,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,61,-0.5234375,1.228125,completed,-2.6280457712577534,1.7869725684689948,9.988871828079487e-07,-3153.3636981873465,238.07432588873394,12718,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,73,-0.7109375,1.246875,completed,-2.6280457712590133,1.7869725684681972,9.992423581131687e-07,-3153.3636981868476,238.07432589015323,12750,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,15,-0.6546875000000001,1.2093749999999999,completed,-2.628045771269223,1.7869725684904352,9.984779006636881e-07,-3153.363698185616,238.07432591663215,12759,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,163,-0.7671875,1.3031249999999999,completed,-2.62804577125748,1.7869725684691677,9.98810039074345e-07,-3153.3636981874542,238.07432588842565,12768,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,103,-0.7296875,1.265625,completed,-2.6280457712724745,1.7869725684884017,9.993916808431533e-07,-3153.363698184331,238.07432592030935,12771,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,193,-0.7859375000000001,1.321875,completed,-2.628045771258631,1.7869725684684388,9.991346339365794e-07,-3153.3636981869986,238.07432588972242,12774,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,133,-0.7484375000000001,1.284375,completed,-2.6280457712569207,1.7869725684695226,9.986522117844694e-07,-3153.363698187677,238.0743258877962,12776,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,44,-0.6828125,1.228125,completed,-2.628045771270214,1.786972568489816,9.987564612304857e-07,-3153.363698185225,238.07432591775378,12781,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,26,-0.5515625000000001,1.2093749999999999,completed,-2.628045771271925,1.7869725684887448,9.992373336623926e-07,-3153.3636981845475,238.07432591968788,12788,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,16,-0.6453125000000001,1.2093749999999999,completed,-2.6280457712722747,1.7869725684885271,9.993355185479988e-07,-3153.36369818441,238.0743259200837,12827,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,74,-0.7015625000000001,1.246875,completed,-2.628045771260018,1.7869725684675604,9.995257079466492e-07,-3153.3636981864493,238.07432589128527,12846,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,25,-0.5609375000000001,1.2093749999999999,completed,-2.6280457712572036,1.7869725684693434,9.987320232406009e-07,-3153.3636981875648,238.0743258881147,12862,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,45,-0.6734375,1.228125,completed,-2.6280457712727046,1.7869725684882578,9.994563169295277e-07,-3153.36369818424,238.07432592056944,12885,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,104,-0.7203125,1.265625,completed,-2.628045771272858,1.7869725684881612,9.994995764286932e-07,-3153.363698184179,238.07432592074338,12895,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,164,-0.7578125,1.3031249999999999,completed,-2.6280457712737766,1.7869725684875861,9.997576451685485e-07,-3153.3636981838163,238.0743259217815,12907,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,224,-0.7953125000000001,1.340625,completed,-2.6280457712589644,1.7869725684682274,9.99228756905229e-07,-3153.3636981868667,238.0743258900979,12914,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,134,-0.7390625000000001,1.284375,completed,-2.628045771273514,1.7869725684877513,9.996838878352976e-07,-3153.3636981839195,238.07432592148464,12917,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,194,-0.7765625,1.321875,completed,-2.6280457712719847,1.7869725684887074,9.99254083164975e-07,-3153.3636981845243,238.07432591975515,12923,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,2.5118864315095822e-05,0.002,2000000,17,-0.6359375,1.2093749999999999,completed,-2.628045771261681,1.7869725684665063,9.999948997973578e-07,-3153.3636981857894,238.07432589315786,12930,success_index1,S_H,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
