method,eta,tau,budget,start_id,x0,y0,execution_status,raw_x,raw_y,grad_norm,lambda1,lambda2,n_outer_updates,terminal_category,endpoint,stop_reason,failure_reason,certification_reason,source
HiSD,0.012589254117941675,0.002,2000000,0,-0.7953125000000001,1.2093749999999999,completed,-5.017524345181098,3.681723019997044,1226027.5671262445,506006.74827698263,5497093.796692532,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,1,-0.7859375000000001,1.2093749999999999,completed,-5.279201151081945,3.89900380585184,5236322.0653971825,2050055.0780600528,24796690.801208876,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,2,-0.7765625,1.2093749999999999,completed,-5.5468245051014975,4.111667810818134,24982863.903166834,9265755.710174393,124876536.24243,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,3,-0.7671875,1.2093749999999999,completed,-5.820000606493483,4.318398841934437,132951206.00175418,46706954.16244383,700774651.4514556,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,4,-0.7578125,1.2093749999999999,completed,-6.09838304364825,4.517762138920046,787356639.5842665,261965024.25093666,4371114589.860318,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,5,-0.7484375000000001,1.2093749999999999,completed,-6.381684493664199,4.708183257550328,5174494548.804728,1630441365.704732,30219452370.54268,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,6,-0.7390625000000001,1.2093749999999999,completed,-6.66968985461701,4.887920343491258,37623181911.580925,11225821611.188128,230855546107.30377,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,7,-0.7296875,1.2093749999999999,completed,-6.962270857401174,5.055027639362932,301729597252.1105,85229459162.43474,1942990861166.8618,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,8,-0.7203125,1.2093749999999999,completed,-7.259402105094666,5.2073072936986495,2662096111415.561,711479013194.1898,17972405266046.14,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,9,-0.7109375,1.2093749999999999,completed,-7.561178281786381,5.3422454488426085,25796737445195.0,6517015548972.728,182441437193154.06,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,10,-0.7015625000000001,1.2093749999999999,completed,-7.867831870843688,5.456927035480979,274587050388001.62,65471858300779.086,2033168107017949.2,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,11,-0.6921875000000001,1.2093749999999999,completed,-8.179749963820608,5.547921491869888,3219573136843074.5,722956356291496.8,2.495317033213724e+16,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,12,-0.6828125,1.2093749999999999,completed,-8.49748733377441,5.611128466241463,4.187432974668435e+16,8828389137552083.0,3.397697814596708e+17,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,13,-0.6734375,1.2093749999999999,completed,-8.821770355297613,5.64156805348037,6.12076715253488e+17,1.2066750540772642e+17,5.202873573736463e+18,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,14,-0.6640625,1.2093749999999999,completed,-9.153481591818975,5.633093751462634,1.027763937265976e+19,1.8845963769556078e+18,9.164012800518521e+19,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,15,-0.6546875000000001,1.2093749999999999,completed,-9.493606108699487,5.5779975589982325,2.0524570097543633e+20,3.476873135433764e+19,1.9235079202533616e+21,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,16,-0.6453125000000001,1.2093749999999999,completed,-9.843104412237418,5.466465242416786,5.140220235022731e+21,7.976233115681894e+20,5.077873195176107e+22,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,17,-0.6359375,1.2093749999999999,completed,-10.202647100217558,5.2858269038177355,1.7477757526313692e+23,2.458659967702431e+22,1.8271013133148928e+24,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,18,-0.6265625,1.2093749999999999,completed,-10.57209158126062,5.019539069360854,9.069176233935624e+24,1.1424272208635979e+24,1.0083680716403369e+26,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,19,-0.6171875,1.2093749999999999,completed,-10.949482552239072,4.645847285265223,8.509701975113705e+26,9.464663407710842e+25,1.012673297475845e+28,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,20,-0.6078125000000001,1.2093749999999999,completed,-11.329188023024136,4.136162210307985,1.837263809562998e+29,1.7768897521912057e+28,2.3575566858722474e+30,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,21,-0.5984375000000001,1.2093749999999999,completed,-11.698521541049479,3.453463292594667,1.2683523610300175e+32,1.0505514806891436e+31,1.7695078726815593e+33,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,22,-0.5890625,1.2093749999999999,completed,-12.031917359490423,2.551806069073602,4.2367290299525034e+35,2.96644630127886e+34,6.479626438756358e+36,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,23,-0.5796875,1.2093749999999999,completed,-12.281860339226832,1.3797539402827301,1.052158567728133e+40,6.1801133755342494e+38,1.775847172466605e+41,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,24,-0.5703125,1.2093749999999999,completed,-12.367839561164471,-0.10639536134031036,2.40145790384757e+45,1.1855733584271978e+44,4.4842668627029087e+46,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,25,-0.5609375000000001,1.2093749999999999,completed,-12.171752937980886,-1.9115751021412846,3.036597312758497e+51,1.2801417477316076e+50,6.240913994931255e+52,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,26,-0.5515625000000001,1.2093749999999999,completed,-11.56101390292214,-3.954085869445712,3.340486209297316e+57,1.2423436407876086e+56,7.435532276374843e+58,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,27,-0.5421875,1.2093749999999999,completed,-10.459648374294524,-6.036161359592443,1.3905584418816703e+62,4.784905029370275e+60,3.261450948030671e+63,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,28,-0.5328125000000001,1.2093749999999999,completed,-8.932825359542312,-7.897465751714222,1.388295235857223e+64,4.668662281942713e+62,3.3168955060825923e+65,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,29,-0.5234375,1.2093749999999999,completed,-7.185094010619015,-9.345598465439112,2.449490715773124e+63,8.465325945933957e+61,5.776072858796499e+64,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,30,-0.5140625000000001,1.2093749999999999,completed,-5.44940593008867,-10.338927200785413,6.06556423624663e+60,2.235614036824151e+59,1.3800573006754068e+62,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,31,-0.5046875000000001,1.2093749999999999,completed,-3.882817655929235,-10.951595747240084,2.750325983995996e+57,1.104787350142437e+56,5.964532205693865e+58,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,32,-0.7953125000000001,1.228125,completed,-4.423807389560239,3.434749786361855,84627.2069454071,42498.1467949038,326827.11615175905,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,33,-0.7859375000000001,1.228125,completed,-4.677117456194492,3.6676969962610904,302594.53888989246,142381.02429756447,1243850.6919841943,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,34,-0.7765625,1.228125,completed,-4.937025211473219,3.8984796986767214,1216885.8706794735,541289.0188103364,5317813.300119597,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,35,-0.7671875,1.228125,completed,-5.203060489497462,4.125987909218793,5479633.892047399,2294136.597771763,25382010.05939705,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,36,-0.7578125,1.228125,completed,-5.474783405901089,4.349024660512672,27574632.55183489,10878660.509794345,135232223.9918725,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,37,-0.7484375000000001,1.228125,completed,-5.7517941785023385,4.566294366743955,154754038.72298437,57587951.87550069,802182857.0103061,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,38,-0.7390625000000001,1.228125,completed,-6.03374440303269,4.7763874337449534,965644771.7082276,339279080.2397293,5281385946.358533,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,39,-0.7296875,1.228125,completed,-6.320349956838395,4.977759905855664,6674990079.431541,2216415780.2553964,38452498314.289795,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,40,-0.7203125,1.228125,completed,-6.611405724914229,5.1687065309209075,50906222472.16642,15987095348.479406,308363562344.4501,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,41,-0.7109375,1.228125,completed,-6.906802347900125,5.347325049784709,426523319257.1651,126754114839.23396,2712577956852.84,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,42,-0.7015625000000001,1.228125,completed,-7.206545159461456,5.511468703544679,3910510047608.5176,1099862970606.9246,26075022912687.77,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,43,-0.6921875000000001,1.228125,completed,-7.51077537154924,5.658682790458375,39105693779646.76,10406225556323.93,273077019948282.8,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.012589254117941675,0.002,2000000,44,-0.6828125,1.228125,completed,-7.819793304960252,5.786119431955251,425795612512250.75,107104783496749.73,3111171305237178.0,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
