method,eta,tau,budget,start_id,x0,y0,execution_status,raw_x,raw_y,grad_norm,lambda1,lambda2,n_outer_updates,terminal_category,endpoint,stop_reason,failure_reason,certification_reason,source
SI-pHiSD,0.012589254117941675,0.002,2000000,453,-0.7484375000000001,1.4718749999999998,completed,-4.920473349532968,0.8947243324292626,5547892.404076203,860891.6194430791,35468232.33107807,467,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.012589254117941675,0.002,2000000,449,-0.7859375000000001,1.4718749999999998,completed,-4.9599539304550575,0.6361422166277866,14728468.347343257,2094633.8748613594,99220122.7548761,493,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.012589254117941675,0.002,2000000,448,-0.7953125000000001,1.4718749999999998,completed,-4.964513392954578,0.5984711582900666,17008681.19796309,2390090.938315983,115417203.82079275,495,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.012589254117941675,0.002,2000000,451,-0.7671875,1.4718749999999998,completed,-4.95214806249937,0.6929405460623878,11838437.736532943,1715033.2802255098,78862255.9599825,496,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.012589254117941675,0.002,2000000,487,-0.7296875,1.4906249999999999,completed,-4.946309062347408,0.7400847384754593,9951106.73343438,1463961.2293858277,65682447.97049525,497,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.012589254117941675,0.002,2000000,486,-0.7390625000000001,1.4906249999999999,completed,-4.966256374655122,0.5897368118007481,17664339.478392694,2474996.3318116483,120085778.03256273,518,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.012589254117941675,0.002,2000000,489,-0.7109375,1.4906249999999999,completed,-4.955136844676362,0.6979891739965889,11871148.750389975,1721182.9986586461,79064544.71073045,528,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.012589254117941675,0.002,2000000,485,-0.7484375000000001,1.4906249999999999,completed,-4.9750545580574075,0.50412397522511,24495594.233580235,3342550.5055050333,169228099.48625815,532,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.012589254117941675,0.002,2000000,14,-0.6640625,1.2093749999999999,completed,-0.6335650736115036,4.961229051103386,14959267.791619545,2125034.3535042536,100846938.10047778,536,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.012589254117941675,0.002,2000000,484,-0.7578125,1.4906249999999999,completed,-4.986737799782945,0.3699205217543474,41278668.27092282,5412550.658271369,292268021.1879923,550,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
