method,eta,tau,budget,start_id,x0,y0,execution_status,raw_x,raw_y,grad_norm,lambda1,lambda2,n_outer_updates,terminal_category,endpoint,stop_reason,failure_reason,certification_reason,source
HiSD,0.000630957344480193,0.002,2000000,256,-0.7953125000000001,1.359375,completed,-0.7995190227394376,1.3517971636674797,7.211187093323865e-07,650.3575726054648,3225.9749131745275,44,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,288,-0.7953125000000001,1.378125,completed,-0.7995190218480297,1.3517971646017282,5.417227219011885e-07,650.3575739259365,3225.9749141989378,46,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,320,-0.7953125000000001,1.3968749999999999,completed,-0.799519021662644,1.351797164837414,6.03935806324648e-07,650.3575742011305,3225.9749138776006,46,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,289,-0.7859375000000001,1.378125,completed,-0.7995190222293558,1.3517971647332307,7.412001939201239e-07,650.3575733684592,3225.974906903128,47,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,321,-0.7859375000000001,1.3968749999999999,completed,-0.7995190216152563,1.3517971650224545,5.884224630053803e-07,650.357574273212,3225.974912184268,47,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,224,-0.7953125000000001,1.340625,completed,-0.799519021980014,1.3517971642666702,9.016017096710439e-07,650.3575737276851,3225.97491658719,48,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,257,-0.7859375000000001,1.359375,completed,-0.7995190219606749,1.3517971644435427,5.730223666024249e-07,650.3575737585127,3225.9749145875467,48,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,290,-0.7765625,1.378125,completed,-0.7995190216629905,1.3517971649603202,5.423306553070202e-07,650.3575742023332,3225.974912285709,48,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,291,-0.7671875,1.378125,completed,-0.7995190214758424,1.3517971649014644,8.897589645226289e-07,650.3575744760119,3225.9749157929846,48,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,323,-0.7671875,1.3968749999999999,completed,-0.7995190214177832,1.3517971654040257,9.087955122246935e-07,650.3575745681658,3225.974910156896,48,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,324,-0.7578125,1.3968749999999999,completed,-0.7995190212851092,1.3517971652488905,9.049650955375321e-07,650.3575747606053,3225.974914107509,48,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,356,-0.7578125,1.415625,completed,-0.7995190212563601,1.351797165511693,9.914451028825893e-07,650.357574806431,3225.9749111365904,48,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,103,-0.7296875,1.265625,completed,-0.79951902244663,1.351797164111993,2.657365443706401e-07,650.3575730411267,3225.974911734076,49,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,135,-0.7296875,1.284375,completed,-0.7995190221676696,1.3517971647850024,7.272956243448155e-07,650.3575734596586,3225.9749071402985,49,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,192,-0.7953125000000001,1.321875,completed,-0.7995190227793528,1.3517971638310595,4.991447838596226e-07,650.3575725491959,3225.974910476625,49,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,193,-0.7859375000000001,1.321875,completed,-0.7995190227972115,1.3517971639251298,5.267471464766317e-07,650.3575725243121,3225.9749089999395,49,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,194,-0.7765625,1.321875,completed,-0.799519022808899,1.3517971640057624,6.283440218981652e-07,650.3575725082917,3225.9749077873366,49,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,195,-0.7671875,1.321875,completed,-0.7995190228313446,1.35179716411276,8.43839854056916e-07,650.3575724768593,3225.9749060764143,49,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,225,-0.7859375000000001,1.340625,completed,-0.7995190225592197,1.3517971640974156,2.8588167975323825e-07,650.3575728757829,3225.9749102694223,49,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,226,-0.7765625,1.340625,completed,-0.7995190225953138,1.3517971641060291,3.3979433442978224e-07,650.3575728229621,3225.9749096283394,49,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,227,-0.7671875,1.340625,completed,-0.799519022626045,1.3517971641194373,4.087579952986114e-07,650.357572778074,3225.9749090040823,49,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,228,-0.7578125,1.340625,completed,-0.7995190226531436,1.3517971643706352,9.246444344764961e-07,650.357572741824,3225.974905363122,49,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,258,-0.7765625,1.359375,completed,-0.799519021466255,1.3517971651873513,7.304877939431402e-07,650.3575744940538,3225.974912242734,49,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,71,-0.7296875,1.246875,completed,-0.7995190231502745,1.3517971637318968,9.622650924221626e-07,650.3575720037695,3225.9749063116114,50,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,72,-0.7203125,1.246875,completed,-0.7995190226734475,1.3517971643092954,8.471371378516945e-07,650.3575727111898,3225.9749058569932,50,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,100,-0.7578125,1.265625,completed,-0.7995190225453132,1.3517971638075128,7.230808004846407e-07,650.3575728921444,3225.9749142164246,50,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,101,-0.7484375000000001,1.265625,completed,-0.7995190228545006,1.3517971637303472,5.822380422679175e-07,650.3575724375723,3225.9749106736945,50,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.000630957344480193,0.002,2000000,102,-0.7390625000000001,1.265625,completed,-0.7995190230507693,1.3517971637138304,7.727975250682895e-07,650.3575721494663,3225.9749080056363,50,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
