method,eta,tau,budget,start_id,x0,y0,execution_status,raw_x,raw_y,grad_norm,lambda1,lambda2,n_outer_updates,terminal_category,endpoint,stop_reason,failure_reason,certification_reason,source
SI-pHiSD,7.943282347242822e-05,0.002,2000000,448,-0.7953125000000001,1.4718749999999998,completed,1.2189069624255102,4.849156066447757,21810151017.99565,2055653840.8214169,193262117823.74792,127839,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,416,-0.7953125000000001,1.453125,completed,1.218916785550866,4.849163225343948,21812420673.26237,2055861815.3573778,193282733325.9861,128169,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,449,-0.7859375000000001,1.4718749999999998,completed,1.218915755808351,4.849163410138664,21812323294.944542,2055852962.240886,193281846718.9062,128195,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,450,-0.7765625,1.4718749999999998,completed,1.2189138923706897,4.849161380636624,21811791815.119144,2055804211.1896698,193277020745.56165,128643,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,481,-0.7859375000000001,1.4906249999999999,completed,1.218901427098843,4.849157662542628,21809718201.750076,2055614601.4367206,193258173821.32007,128674,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,480,-0.7953125000000001,1.4906249999999999,completed,1.2188995854671276,4.8491585869455855,21809633315.906853,2055606992.5007434,193257397685.30505,128709,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,417,-0.7859375000000001,1.453125,completed,1.218908148744858,4.849155436473957,21810200515.1955,2055658264.6874337,193262570781.31735,128718,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,482,-0.7765625,1.4906249999999999,completed,1.2188996711431666,4.849153439887005,21808870291.85968,2055536685.0614073,193250478825.52258,128735,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,483,-0.7671875,1.4906249999999999,completed,1.2189033592752345,4.849154869091382,21809533228.545563,2055597337.8010397,193256503168.93695,128960,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,384,-0.7953125000000001,1.434375,completed,1.2189113394571616,4.849158128437169,21810992809.534737,2055730892.1798103,193269766436.70648,129037,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,451,-0.7671875,1.4718749999999998,completed,1.2189162357661096,4.849163231013828,21812354706.5822,2055855801.0356004,193282133227.028,129192,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,484,-0.7578125,1.4906249999999999,completed,1.2189051486641538,4.849155211146358,21809802076.99668,2055621901.2486236,193258947310.83102,129331,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,418,-0.7765625,1.453125,completed,1.2189104447443382,4.84915747383348,21810785704.00931,2055711914.3515413,193267885283.38345,129373,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,385,-0.7859375000000001,1.434375,completed,1.2189161269933797,4.849162442293792,21812222951.050934,2055843674.9132586,193280938077.20377,129788,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,485,-0.7484375000000001,1.4906249999999999,completed,1.218913397836789,4.84916174077863,21811785837.0335,2055803717.2585623,193276964821.04523,129842,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,452,-0.7578125,1.4718749999999998,completed,1.2189069192082134,4.84915469369411,21809939478.344795,2055634356.6101747,193260199415.37152,129860,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,419,-0.7671875,1.453125,completed,1.2189088503429624,4.849156034885757,21810375702.523525,2055674324.095549,193264161826.94107,130161,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,7.943282347242822e-05,0.002,2000000,352,-0.7953125000000001,1.415625,completed,1.2189123336566836,4.849159056272504,21811253069.261967,2055754755.6668653,193272129942.61768,130407,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
