method,eta,tau,budget,start_id,x0,y0,execution_status,raw_x,raw_y,grad_norm,lambda1,lambda2,n_outer_updates,terminal_category,endpoint,stop_reason,failure_reason,certification_reason,source
HiSD,0.00039810717055349735,0.002,2000000,111,-0.6546875000000001,1.265625,completed,-0.7995190213536619,1.3517971650568747,9.395108921045044e-07,650.3575746573827,3225.9749155801865,109,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,157,-0.5234375,1.284375,completed,-0.7995190228513103,1.35179716349244,9.047297138675316e-07,650.3575724389399,3225.9749137920808,125,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,198,-0.7390625000000001,1.321875,completed,-0.799519023115483,1.351797163740632,9.066308041127165e-07,650.3575720549209,3225.9749067095854,134,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,226,-0.7765625,1.340625,completed,-0.7995190216478427,1.3517971652836642,9.067923617532031e-07,650.3575742290523,3225.9749083334846,137,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,119,-0.5796875,1.265625,completed,-0.799519023138101,1.3517971637237345,9.303317150711523e-07,650.3575720215106,3225.974906595703,139,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,199,-0.7296875,1.321875,completed,-0.799519021314158,1.3517971650863878,9.80905604349676e-07,650.3575747157364,3225.9749157790848,144,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,225,-0.7859375000000001,1.340625,completed,-0.7995190231500863,1.3517971637147803,9.428905881247862e-07,650.3575720038066,3225.9749065353594,144,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,109,-0.6734375,1.265625,completed,-0.799519021305023,1.351797165093213,9.904770928356963e-07,650.3575747292293,3225.974915825073,146,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,110,-0.6640625,1.265625,completed,-0.7995190231522131,1.3517971637131916,9.451192238485615e-07,650.3575720006656,3225.974906524647,147,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,112,-0.6453125000000001,1.265625,completed,-0.7995190213476957,1.3517971650613323,9.457624023330041e-07,650.3575746661962,3225.974915610222,147,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,121,-0.5609375000000001,1.265625,completed,-0.7995190231937227,1.3517971636821797,9.886148813896938e-07,650.35757193935,3225.974906315656,148,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,108,-0.6828125,1.265625,completed,-0.799519022884775,1.3517971634426311,9.551033829395183e-07,650.3575723891621,3225.974913943872,149,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,169,-0.7109375,1.3031249999999999,completed,-0.7995190228774611,1.3517971634535173,9.440936025430311e-07,650.357572400041,3225.9749139106925,149,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,197,-0.7484375000000001,1.321875,completed,-0.7995190228683187,1.3517971634671246,9.303318851331259e-07,650.3575724136408,3225.9749138692296,149,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,227,-0.7671875,1.340625,completed,-0.7995190213855939,1.3517971650330187,9.060505625520209e-07,650.3575746102149,3225.9749154194096,150,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,118,-0.5890625,1.265625,completed,-0.7995190216158428,1.3517971653312921,9.549597370621372e-07,650.3575742766511,3225.974908188347,152,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,139,-0.6921875000000001,1.284375,completed,-0.7995190213642072,1.3517971650489966,9.284604295035012e-07,650.3575746418056,3225.97491552709,152,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,200,-0.7203125,1.321875,completed,-0.7995190213020356,1.3517971650954448,9.936079359641331e-07,650.3575747336431,3225.974915840114,152,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,256,-0.7953125000000001,1.359375,completed,-0.7995190216186348,1.3517971653271368,9.5075734738371e-07,650.3575742724977,3225.9749082010076,152,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,113,-0.6359375,1.265625,completed,-0.799519021358552,1.3517971650532217,9.343865011937134e-07,650.3575746501599,3225.9749155555605,153,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,156,-0.5328125000000001,1.284375,completed,-0.7995190213156949,1.3517971650852398,9.792946688802079e-07,650.3575747134655,3225.9749157713422,153,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,170,-0.7015625000000001,1.3031249999999999,completed,-0.7995190215873029,1.3517971653737706,9.979195495319237e-07,650.3575743191027,3225.974908058896,153,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,224,-0.7953125000000001,1.340625,completed,-0.7995190228667993,1.3517971634693862,9.280452731089991e-07,650.3575724159,3225.9749138623356,153,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,196,-0.7578125,1.321875,completed,-0.7995190231795428,1.3517971636927735,9.737565680790943e-07,650.3575719602959,3225.97490638705,154,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,228,-0.7578125,1.340625,completed,-0.7995190216438752,1.351797165289569,9.127641021012692e-07,650.357574234954,3225.974908315493,155,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,114,-0.6265625,1.265625,completed,-0.7995190216209835,1.3517971653236414,9.472231380651942e-07,650.3575742690049,3225.9749082116555,156,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
HiSD,0.00039810717055349735,0.002,2000000,138,-0.7015625000000001,1.284375,completed,-0.7995190231394459,1.3517971637227295,9.317405419629394e-07,650.3575720195247,3225.9749065889337,156,wrong_index_0,U,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
