method,eta,tau,budget,start_id,x0,y0,execution_status,raw_x,raw_y,grad_norm,lambda1,lambda2,n_outer_updates,terminal_category,endpoint,stop_reason,failure_reason,certification_reason,source
SI-pHiSD,0.07943282347242822,0.002,2000000,484,-0.7578125,1.4906249999999999,completed,-3.7365258301674587,3.3527814057120766,7788.749395765979,5700.34947723283,27739.348639010954,21,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,453,-0.7484375000000001,1.4718749999999998,completed,-3.069877857013646,4.246912075397448,29006.18681873728,15455.168550956721,111940.06574280151,22,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,26,-0.5515625000000001,1.2093749999999999,completed,-3.0661342222822427,3.9669538339827857,10549.322889644454,6206.175176273785,38050.3751719069,26,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,389,-0.7484375000000001,1.434375,completed,-3.319911253702541,5.37522279748152,4631323.496688054,1493309.088186815,23332985.70610454,33,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,451,-0.7671875,1.4718749999999998,completed,-4.527486048881764,2.124658945854921,87817.88211055475,24477.325583957427,408584.44440168206,37,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,487,-0.7296875,1.4906249999999999,completed,-2.5240262275303422,4.3341187944391875,32463.23443187177,9435.070902026317,133246.6271979844,49,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,353,-0.7859375000000001,1.415625,completed,-4.747422918035327,1.6365231918369978,446989.3064198299,97697.0190616473,2409341.4386501927,64,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,490,-0.7015625000000001,1.4906249999999999,completed,-4.77011025813026,1.6113651286413955,523038.7555504074,111973.99656066542,2848500.8166890102,66,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,288,-0.7953125000000001,1.378125,completed,-4.327876810412299,2.5417708224667503,31622.291318769232,10068.924935913787,129512.81302383996,74,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,321,-0.7859375000000001,1.3968749999999999,completed,-4.900207085828159,1.122849638513025,2780797.533496623,467612.69720080344,17018938.07966658,74,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,386,-0.7765625,1.434375,completed,-4.92157596232204,0.9407062504375573,4942406.512960366,777982.4234158366,31358901.240308806,74,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,385,-0.7859375000000001,1.434375,completed,-5.001636898179975,0.4694116712541129,32308923.37727093,4341003.45013421,225739982.43178803,76,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,488,-0.7203125,1.4906249999999999,completed,-4.810254992213218,1.4160523897487862,909074.0327271658,175918.30507572024,5174620.179063311,79,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,424,-0.7203125,1.453125,completed,-4.929039834426482,0.9562024289199752,4955583.076179929,782566.2415153657,31413104.101958267,87,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,388,-0.7578125,1.434375,completed,-4.9915188466211,-0.5337635552724669,1696828675.2003086,178766939.48466092,13887005677.532524,92,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,218,-0.5515625000000001,1.321875,completed,4.57889669533126,-2.0260028296533132,6385670105.416843,1649070098.373966,40001051504.68526,110,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,366,-0.6640625,1.415625,completed,4.323217500490855,-2.5192524483811427,2651804885.5147014,823928097.514451,15388515089.357378,110,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,171,-0.6921875000000001,1.3031249999999999,completed,4.221838947873537,-2.711066510969872,2198160755.5587177,725870500.5887107,12455821466.88107,112,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,365,-0.6734375,1.415625,completed,4.294259526444474,-2.613518087962533,2676714233.536237,852531844.1083041,15405917351.595043,113,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,157,-0.5234375,1.284375,completed,4.732042160096376,-1.6184362800081427,14061461169.898722,3121312348.225065,93781272973.3502,114,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,90,-0.5515625000000001,1.246875,completed,0.0660189297547876,0.18404094053811706,9.117927267840916e-07,-1005.1363633829261,762.7329016068154,118,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,30,-0.5140625000000001,1.2093749999999999,completed,1.1078238965430947,-4.890679350490181,48513605356.448975,8954935046.35827,350347278152.4215,122,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,19,-0.6171875,1.2093749999999999,completed,0.0660189296094892,0.184040940335952,8.687113781971249e-07,-1005.1363625759968,762.7329015945195,125,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,53,-0.5984375000000001,1.228125,completed,0.06601892971233589,0.1840409404851484,8.928667284535472e-07,-1005.1363631719753,762.7329015978768,125,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,87,-0.5796875,1.246875,completed,0.06601892985181743,0.1840409407479049,9.489060333070118e-07,-1005.1363642260499,762.7329015494626,125,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,88,-0.5703125,1.246875,completed,0.06601892942261003,0.18404093996896836,9.513783134980108e-07,-1005.1363611029534,762.7329016724831,125,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
SI-pHiSD,0.07943282347242822,0.002,2000000,122,-0.5515625000000001,1.265625,completed,0.06601892954965176,0.18404094008634045,9.632979475729795e-07,-1005.1363615668557,762.7329017353038,125,success_index1,S_L,gradient_tolerance,,raw_state_verified,run.py:numpy-batch
