method,eta,tau,budget,start_id,x0,y0,execution_status,raw_x,raw_y,grad_norm,lambda1,lambda2,n_outer_updates,terminal_category,endpoint,stop_reason,failure_reason,certification_reason,source
HiSD,0.01584893192461114,0.002,2000000,0,-0.7953125000000001,1.2093749999999999,completed,-6.110762285876824,4.321876749173273,602322347.9458212,192749502.84421572,3371866647.457291,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,1,-0.7859375000000001,1.2093749999999999,completed,-6.442621292238101,4.5954170519804824,5905002734.346328,1793941440.1043391,34988929709.51676,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,2,-0.7765625,1.2093749999999999,completed,-6.781966559138474,4.863145172006472,69311310274.21608,19970379852.945465,434237710579.7931,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,3,-0.7671875,1.2093749999999999,completed,-7.128302320811275,5.123404120485196,971640247544.4806,265367244574.72998,6428280106432.217,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,4,-0.7578125,1.2093749999999999,completed,-7.481192470878174,5.374387641239447,16211637197010.986,4195712528708.215,113106991471127.38,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,5,-0.7484375000000001,1.2093749999999999,completed,-7.840275291236958,5.61411362642538,320588480884627.3,78611105861933.17,2355490147925644.0,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,6,-0.7390625000000001,1.2093749999999999,completed,-8.205279984608973,5.840389211358249,7479489695842336.0,1737276396493779.5,5.77953716588036e+16,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,7,-0.7296875,1.2093749999999999,completed,-8.576045069757749,6.050764832627306,2.0494263080282208e+17,4.507385571586654e+16,1.663423109652873e+18,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,8,-0.7203125,1.2093749999999999,completed,-8.952538573852761,6.242473559169773,6.570144199453093e+18,1.367342216252229e+18,5.595314018927118e+19,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,9,-0.7109375,1.2093749999999999,completed,-9.33487969709962,6.412350631701127,2.4589087555059237e+20,4.8372384517390475e+19,2.1952934979818084e+21,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,10,-0.7015625000000001,1.2093749999999999,completed,-9.723361118717317,6.556726195385045,1.0749672148231036e+22,1.9958088518990173e+21,1.0055050803285598e+23,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,11,-0.6921875000000001,1.2093749999999999,completed,-10.11847015809991,6.671281428865439,5.517242879101701e+23,9.64587781684573e+22,5.40546896153234e+24,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,12,-0.6828125,1.2093749999999999,completed,-10.520905233146967,6.750854295104438,3.363708216044783e+25,5.520806907668794e+24,3.452337532164925e+26,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,13,-0.6734375,1.2093749999999999,completed,-10.93158079529149,6.789175465004023,2.48912152032557e+27,3.819664405700661e+26,2.677954767230934e+28,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.01584893192461114,0.002,2000000,14,-0.6640625,1.2093749999999999,completed,-11.35160792606147,6.778506950846677,2.3171173888526154e+29,3.3069271092652146e+28,2.616430364092481e+30,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
