method,eta,tau,budget,start_id,x0,y0,execution_status,raw_x,raw_y,grad_norm,lambda1,lambda2,n_outer_updates,terminal_category,endpoint,stop_reason,failure_reason,certification_reason,source
HiSD,0.005011872336272725,0.002,2000000,14,-0.6640625,1.2093749999999999,completed,-4.043761114286893,2.970489155469239,12664.560118621073,6429.0427009428695,46265.88785694858,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,15,-0.6546875000000001,1.2093749999999999,completed,-4.173524378062008,2.9485549661789654,19953.647464983027,9813.618932460044,75860.91010248465,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,16,-0.6453125000000001,1.2093749999999999,completed,-4.307019413520679,2.9041531511994485,32206.231561963155,14750.75174770721,127181.1238992422,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,17,-0.6359375,1.2093749999999999,completed,-4.444513190449591,2.832239733326296,53869.73299540144,22325.718388474128,222233.71595895168,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,18,-0.6265625,1.2093749999999999,completed,-4.58594894219819,2.7262286369978486,95142.32742290667,34880.515972925765,413387.3142638104,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,19,-0.6171875,1.2093749999999999,completed,-4.730548248570797,2.577459258172449,182210.44942186712,58038.387008873106,841139.8433538666,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,20,-0.6078125000000001,1.2093749999999999,completed,-4.876068973912661,2.3745499751078754,392603.61040771933,107368.20209224781,1943306.6815690342,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,21,-0.5984375000000001,1.2093749999999999,completed,-5.017460550488239,2.1027626406370916,1000578.3522458326,233452.99659997036,5361677.550293341,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,22,-0.5890625,1.2093749999999999,completed,-5.144545071166069,1.7438064345719981,3214398.607960977,631938.2438941802,18823185.20245575,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,23,-0.5796875,1.2093749999999999,completed,-5.2384064183525805,1.2772040778378608,13926933.983388597,2265606.8976674303,89814996.25892478,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,24,-0.5703125,1.2093749999999999,completed,-5.266992617848504,0.6855573843486562,84494510.28020124,11400441.646262465,602248734.887949,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,25,-0.5609375000000001,1.2093749999999999,completed,-5.183286381833437,-0.03309761460211513,671385231.3927385,76511867.2058375,5266507964.607721,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,26,-0.5515625000000001,1.2093749999999999,completed,-4.934504047363565,-0.8462357969987335,5348795738.648323,533660475.5461317,45461098416.52821,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,48,-0.6453125000000001,1.228125,completed,-4.017807827625865,3.13564543088896,13732.394643829837,8203.576438294409,50361.077420509406,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,49,-0.6359375,1.228125,completed,-4.149338156820786,3.120164058884611,21431.529819803975,11985.238727996044,80521.47979860657,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,50,-0.6265625,1.228125,completed,-4.285201547162502,3.0825057026747396,33962.88473807651,17429.644616085192,131385.11554117917,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,51,-0.6171875,1.228125,completed,-4.42595836508346,3.017535414492217,55397.81041597866,25631.186722015467,222878.0359168941,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,52,-0.6078125000000001,1.228125,completed,-4.5719569548527215,2.918449232664191,94864.21233594243,38861.28830895895,401040.1625049588,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,53,-0.5984375000000001,1.228125,completed,-4.722964285895939,2.7761323298992338,175314.75960888126,62320.917818682414,786493.5622406537,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,54,-0.5890625,1.228125,completed,-4.877431661155503,2.5783186594316323,363623.57800795557,109825.08898819485,1748712.1982570663,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,55,-0.5796875,1.228125,completed,-5.031076656650256,2.308628274589254,894674.2079409618,225973.3929595923,4663373.419329135,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,56,-0.5703125,1.228125,completed,-5.174259552024692,1.9458791352082674,2813954.462066719,589228.7268449172,16081329.725729432,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,57,-0.5609375000000001,1.228125,completed,-5.287529000698665,1.4649213591957984,12352577.759973684,2112562.024542894,78196790.22117844,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,58,-0.5515625000000001,1.228125,completed,-5.335448952532684,0.842014301635678,80818865.60924865,11233811.82205147,570081880.3578289,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,59,-0.5421875,1.228125,completed,-5.262404458352067,0.06976245751472954,750464399.4060955,86389897.50691783,5880463304.708326,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,60,-0.5328125000000001,1.228125,completed,-5.0021627785365395,-0.8168525639632778,7309919949.970837,725610774.1625092,62564654400.72951,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,81,-0.6359375,1.246875,completed,-3.858231891215911,3.2936969945638674,10190.402006045651,6938.836857907255,36748.001347403544,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,82,-0.6265625,1.246875,completed,-3.9869362371015282,3.3025653822182086,15675.734462104288,9955.416646727832,57143.96581037078,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,83,-0.6171875,1.246875,completed,-4.119728505201534,3.2935571432834703,24089.60381348491,14192.06890819897,88839.0220263586,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,84,-0.6078125000000001,1.246875,completed,-4.2574101133374675,3.2627372458791006,37325.70060569553,20239.67357122514,140934.4344901035,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,85,-0.5984375000000001,1.246875,completed,-4.400839273319673,3.2049082962261544,59176.810747402786,29202.55889874342,231799.48236205452,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.005011872336272725,0.002,2000000,86,-0.5890625,1.246875,completed,-4.55078681928402,3.1130849176494806,97908.44058239963,43317.8312893874,402405.657845462,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
