method,eta,tau,budget,start_id,x0,y0,execution_status,raw_x,raw_y,grad_norm,lambda1,lambda2,n_outer_updates,terminal_category,endpoint,stop_reason,failure_reason,certification_reason,source
HiSD,0.039810717055349734,0.002,2000000,0,-0.7953125000000001,1.2093749999999999,completed,-14.147118694514495,9.027625911798179,9.083819914276855e+46,1.0886952100187463e+46,1.2786852580748206e+48,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,1,-0.7859375000000001,1.2093749999999999,completed,-14.994884765063041,9.714728086890629,1.5761459721202978e+53,1.7986891141810553e+52,2.353723193003518e+54,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,2,-0.7765625,1.2093749999999999,completed,-15.861455471882488,10.387230718917479,8.986810945245067e+59,9.75100934010951e+58,1.4217367897710776e+61,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,3,-0.7671875,1.2093749999999999,completed,-16.74558550767033,11.040971640280135,1.663689769639339e+67,1.714644120555503e+66,2.7840661938250034e+68,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,4,-0.7578125,1.2093749999999999,completed,-17.646179422732157,11.671413740595245,9.820255310253813e+74,9.60693770729222e+73,1.7355859167901063e+76,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,5,-0.7484375000000001,1.2093749999999999,completed,-18.562328622274983,12.273578190064056,1.8069052153516783e+83,1.6769570682237273e+82,3.3675138467890406e+84,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,6,-0.7390625000000001,1.2093749999999999,completed,-19.49335289428886,12.841956761638823,1.0109792557344489e+92,8.896489308525399e+90,1.9839806772620296e+93,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,7,-0.7296875,1.2093749999999999,completed,-20.438846616246966,13.370396430224964,1.679614285979845e+101,1.4005198340174724e+100,3.4662002716651863e+102,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,8,-0.7203125,1.2093749999999999,completed,-21.39872947603013,13.851946979228968,8.134106332632787e+110,6.421005984351077e+109,1.7632267068915797e+112,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,9,-0.7109375,1.2093749999999999,completed,-22.373300891017447,14.278658892745046,1.1398491512487678e+121,8.507649482923679e+119,2.593007538663181e+122,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,10,-0.7015625000000001,1.2093749999999999,completed,-23.363296038167903,14.641313912204229,4.675947248993138e+131,3.294176565480294e+130,1.115602445512234e+133,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,11,-0.6921875000000001,1.2093749999999999,completed,-24.369939008455223,14.929063648842039,5.852004782221009e+142,3.8821633179437674e+141,1.463865293769234e+144,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,12,-0.6828125,1.2093749999999999,completed,-25.394984148324863,15.128941651864109,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,13,-0.6734375,1.2093749999999999,completed,-26.440728455923658,15.225200078574451,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,14,-0.6640625,1.2093749999999999,completed,-27.509962841866077,15.198401982618243,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,15,-0.6546875000000001,1.2093749999999999,completed,-28.605802356336962,15.02417252402773,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,16,-0.6453125000000001,1.2093749999999999,completed,-29.731284386945784,14.671476370915395,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,17,-0.6359375,1.2093749999999999,completed,-30.88852955008635,14.100247788193686,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,18,-0.6265625,1.2093749999999999,completed,-32.077086932225406,13.25817171811607,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,19,-0.6171875,1.2093749999999999,completed,-33.2907733219639,12.076454537481993,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,20,-0.6078125000000001,1.2093749999999999,completed,-34.5117788027353,10.464688811223473,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,21,-0.5984375000000001,1.2093749999999999,completed,-35.69998528900232,8.305805275117518,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,22,-0.5890625,1.2093749999999999,completed,-36.77454679071574,5.454514780047406,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,23,-0.5796875,1.2093749999999999,completed,-37.585207244916184,1.7481605166192402,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,24,-0.5703125,1.2093749999999999,completed,-37.87736877075232,-2.95145621957814,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,25,-0.5609375000000001,1.2093749999999999,completed,-37.27755977586509,-8.659935786501606,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,26,-0.5515625000000001,1.2093749999999999,completed,-35.366504722170106,-15.118921956601772,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,27,-0.5421875,1.2093749999999999,completed,-31.903952468375536,-21.703022765876906,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,28,-0.5328125000000001,1.2093749999999999,completed,-27.095985510857755,-27.58898406385689,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,29,-0.5234375,1.2093749999999999,completed,-21.58944506324575,-32.168381793428125,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,30,-0.5140625000000001,1.2093749999999999,completed,-16.12098877422818,-35.30956306241704,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,31,-0.5046875000000001,1.2093749999999999,completed,-11.187273025236143,-37.24699111995848,,,,1,numerical_breakdown,U,state_safeguard,source_norm2_gt_5,nonfinite_derivatives_or_residual,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,32,-0.7953125000000001,1.228125,completed,-12.269620829291474,8.206085266285916,3.0737368674770166e+35,4.431590920096014e+34,3.6939383415571345e+36,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
HiSD,0.039810717055349734,0.002,2000000,33,-0.7859375000000001,1.228125,completed,-13.090928947168813,8.942729024148823,7.570972750208426e+40,1.0352320648458483e+40,9.724009265201938e+41,1,state_safeguard,U,state_safeguard,source_norm2_gt_5,raw_state_verified,run.py:numpy-batch
