method,run_id,iteration,residual
HiSD,comparison_HiSD_seed1_repeat1,48080,0.00017339989332229369
HiSD,comparison_HiSD_seed1_repeat1,48090,0.0001733132547727995
HiSD,comparison_HiSD_seed1_repeat1,48100,0.00017322665951305743
HiSD,comparison_HiSD_seed1_repeat1,48110,0.00017314010752028308
HiSD,comparison_HiSD_seed1_repeat1,48120,0.0001730535987735549
HiSD,comparison_HiSD_seed1_repeat1,48130,0.00017296713325113273
HiSD,comparison_HiSD_seed1_repeat1,48140,0.00017288071093196573
HiSD,comparison_HiSD_seed1_repeat1,48150,0.0001727943317933757
HiSD,comparison_HiSD_seed1_repeat1,48160,0.00017270799581482632
HiSD,comparison_HiSD_seed1_repeat1,48170,0.0001726217029747618
HiSD,comparison_HiSD_seed1_repeat1,48180,0.00017253545325115083
HiSD,comparison_HiSD_seed1_repeat1,48190,0.00017244924662192002
HiSD,comparison_HiSD_seed1_repeat1,48200,0.00017236308306674427
HiSD,comparison_HiSD_seed1_repeat1,48210,0.0001722769625633166
HiSD,comparison_HiSD_seed1_repeat1,48220,0.00017219088509044328
HiSD,comparison_HiSD_seed1_repeat1,48230,0.0001721048506260548
HiSD,comparison_HiSD_seed1_repeat1,48240,0.0001720188591494608
HiSD,comparison_HiSD_seed1_repeat1,48250,0.00017193291063884075
HiSD,comparison_HiSD_seed1_repeat1,48260,0.00017184700507274318
HiSD,comparison_HiSD_seed1_repeat1,48270,0.00017176114242944705
HiSD,comparison_HiSD_seed1_repeat1,48280,0.00017167532268770282
HiSD,comparison_HiSD_seed1_repeat1,48290,0.00017158954582641107
HiSD,comparison_HiSD_seed1_repeat1,48300,0.0001715038118237329
HiSD,comparison_HiSD_seed1_repeat1,48310,0.00017141812065812092
HiSD,comparison_HiSD_seed1_repeat1,48320,0.00017133247230816435
HiSD,comparison_HiSD_seed1_repeat1,48330,0.00017124686675293503
HiSD,comparison_HiSD_seed1_repeat1,48340,0.00017116130397080368
HiSD,comparison_HiSD_seed1_repeat1,48350,0.0001710757839407091
HiSD,comparison_HiSD_seed1_repeat1,48360,0.00017099030664092661
HiSD,comparison_HiSD_seed1_repeat1,48370,0.00017090487204988647
HiSD,comparison_HiSD_seed1_repeat1,48380,0.00017081948014646082
HiSD,comparison_HiSD_seed1_repeat1,48390,0.00017073413090939714
HiSD,comparison_HiSD_seed1_repeat1,48400,0.00017064882431752282
HiSD,comparison_HiSD_seed1_repeat1,48410,0.00017056356034935864
HiSD,comparison_HiSD_seed1_repeat1,48420,0.0001704783389833943
HiSD,comparison_HiSD_seed1_repeat1,48430,0.00017039316019866856
HiSD,comparison_HiSD_seed1_repeat1,48440,0.00017030802397350779
HiSD,comparison_HiSD_seed1_repeat1,48450,0.00017022293028756956
HiSD,comparison_HiSD_seed1_repeat1,48460,0.00017013787911844048
HiSD,comparison_HiSD_seed1_repeat1,48470,0.00017005287044523145
HiSD,comparison_HiSD_seed1_repeat1,48480,0.00016996790424709027
HiSD,comparison_HiSD_seed1_repeat1,48490,0.00016988298050257374
HiSD,comparison_HiSD_seed1_repeat1,48500,0.00016979809919029205
HiSD,comparison_HiSD_seed1_repeat1,48510,0.000169713260289557
HiSD,comparison_HiSD_seed1_repeat1,48520,0.00016962846377884433
HiSD,comparison_HiSD_seed1_repeat1,48530,0.00016954370963748734
HiSD,comparison_HiSD_seed1_repeat1,48540,0.0001694589978435099
HiSD,comparison_HiSD_seed1_repeat1,48550,0.00016937432837602176
HiSD,comparison_HiSD_seed1_repeat1,48560,0.0001692897012137951
HiSD,comparison_HiSD_seed1_repeat1,48570,0.00016920511633621287
HiSD,comparison_HiSD_seed1_repeat1,48580,0.00016912057372096275
HiSD,comparison_HiSD_seed1_repeat1,48590,0.00016903607334839687
HiSD,comparison_HiSD_seed1_repeat1,48600,0.0001689516151964882
HiSD,comparison_HiSD_seed1_repeat1,48610,0.00016886719924423229
HiSD,comparison_HiSD_seed1_repeat1,48620,0.00016878282547111434
HiSD,comparison_HiSD_seed1_repeat1,48630,0.00016869849385500285
HiSD,comparison_HiSD_seed1_repeat1,48640,0.0001686142043762304
HiSD,comparison_HiSD_seed1_repeat1,48650,0.00016852995701228197
HiSD,comparison_HiSD_seed1_repeat1,48660,0.0001684457517426674
HiSD,comparison_HiSD_seed1_repeat1,48670,0.00016836158854705656
HiSD,comparison_HiSD_seed1_repeat1,48680,0.00016827746740403745
HiSD,comparison_HiSD_seed1_repeat1,48690,0.00016819338829206728
HiSD,comparison_HiSD_seed1_repeat1,48700,0.00016810935119036696
HiSD,comparison_HiSD_seed1_repeat1,48710,0.00016802535607822886
HiSD,comparison_HiSD_seed1_repeat1,48720,0.00016794140293467798
HiSD,comparison_HiSD_seed1_repeat1,48730,0.0001678574917382337
HiSD,comparison_HiSD_seed1_repeat1,48740,0.00016777362246855838
HiSD,comparison_HiSD_seed1_repeat1,48750,0.0001676897951043566
HiSD,comparison_HiSD_seed1_repeat1,48760,0.00016760600962464176
HiSD,comparison_HiSD_seed1_repeat1,48770,0.00016752226600867386
HiSD,comparison_HiSD_seed1_repeat1,48780,0.00016743856423517958
HiSD,comparison_HiSD_seed1_repeat1,48790,0.00016735490428328599
HiSD,comparison_HiSD_seed1_repeat1,48800,0.00016727128613285805
HiSD,comparison_HiSD_seed1_repeat1,48810,0.00016718770976246493
HiSD,comparison_HiSD_seed1_repeat1,48820,0.00016710417515099508
HiSD,comparison_HiSD_seed1_repeat1,48830,0.00016702068227786662
HiSD,comparison_HiSD_seed1_repeat1,48840,0.00016693723112242754
HiSD,comparison_HiSD_seed1_repeat1,48850,0.00016685382166296798
HiSD,comparison_HiSD_seed1_repeat1,48860,0.00016677045387983357
HiSD,comparison_HiSD_seed1_repeat1,48870,0.00016668712775160706
HiSD,comparison_HiSD_seed1_repeat1,48880,0.00016660384325788724
HiSD,comparison_HiSD_seed1_repeat1,48890,0.00016652060037702766
HiSD,comparison_HiSD_seed1_repeat1,48900,0.00016643739908933083
HiSD,comparison_HiSD_seed1_repeat1,48910,0.00016635423937317315
HiSD,comparison_HiSD_seed1_repeat1,48920,0.00016627112120797221
HiSD,comparison_HiSD_seed1_repeat1,48930,0.00016618804457339963
HiSD,comparison_HiSD_seed1_repeat1,48940,0.00016610500944771195
HiSD,comparison_HiSD_seed1_repeat1,48950,0.0001660220158103393
HiSD,comparison_HiSD_seed1_repeat1,48960,0.00016593906364185506
HiSD,comparison_HiSD_seed1_repeat1,48970,0.00016585615292016287
HiSD,comparison_HiSD_seed1_repeat1,48980,0.0001657732836252029
HiSD,comparison_HiSD_seed1_repeat1,48990,0.00016569045573617633
HiSD,comparison_HiSD_seed1_repeat1,49000,0.00016560766923226188
HiSD,comparison_HiSD_seed1_repeat1,49010,0.0001655249240928332
HiSD,comparison_HiSD_seed1_repeat1,49020,0.00016544222029780313
HiSD,comparison_HiSD_seed1_repeat1,49030,0.0001653595578254704
HiSD,comparison_HiSD_seed1_repeat1,49040,0.0001652769366557347
HiSD,comparison_HiSD_seed1_repeat1,49050,0.00016519435676817568
HiSD,comparison_HiSD_seed1_repeat1,49060,0.00016511181814160127
HiSD,comparison_HiSD_seed1_repeat1,49070,0.0001650293207557424
HiSD,comparison_HiSD_seed1_repeat1,49080,0.00016494686458983204
HiSD,comparison_HiSD_seed1_repeat1,49090,0.00016486444962382878
HiSD,comparison_HiSD_seed1_repeat1,49100,0.00016478207583608262
HiSD,comparison_HiSD_seed1_repeat1,49110,0.0001646997432066774
HiSD,comparison_HiSD_seed1_repeat1,49120,0.00016461745171450433
HiSD,comparison_HiSD_seed1_repeat1,49130,0.00016453520134014976
HiSD,comparison_HiSD_seed1_repeat1,49140,0.00016445299206248922
HiSD,comparison_HiSD_seed1_repeat1,49150,0.0001643708238606213
HiSD,comparison_HiSD_seed1_repeat1,49160,0.00016428869671405094
HiSD,comparison_HiSD_seed1_repeat1,49170,0.00016420661060285625
HiSD,comparison_HiSD_seed1_repeat1,49180,0.00016412456550661433
HiSD,comparison_HiSD_seed1_repeat1,49190,0.00016404256140449287
HiSD,comparison_HiSD_seed1_repeat1,49200,0.000163960598275632
HiSD,comparison_HiSD_seed1_repeat1,49210,0.00016387867610017192
HiSD,comparison_HiSD_seed1_repeat1,49220,0.00016379679485720695
HiSD,comparison_HiSD_seed1_repeat1,49230,0.0001637149545261332
HiSD,comparison_HiSD_seed1_repeat1,49240,0.00016363315508673775
HiSD,comparison_HiSD_seed1_repeat1,49250,0.00016355139651895838
HiSD,comparison_HiSD_seed1_repeat1,49260,0.00016346967880194582
HiSD,comparison_HiSD_seed1_repeat1,49270,0.00016338800191553998
HiSD,comparison_HiSD_seed1_repeat1,49280,0.00016330636583920108
HiSD,comparison_HiSD_seed1_repeat1,49290,0.00016322477055300474
HiSD,comparison_HiSD_seed1_repeat1,49300,0.00016314321603537043
HiSD,comparison_HiSD_seed1_repeat1,49310,0.00016306170226656366
HiSD,comparison_HiSD_seed1_repeat1,49320,0.0001629802292269426
HiSD,comparison_HiSD_seed1_repeat1,49330,0.00016289879689547536
HiSD,comparison_HiSD_seed1_repeat1,49340,0.00016281740525162953
HiSD,comparison_HiSD_seed1_repeat1,49350,0.00016273605427533097
HiSD,comparison_HiSD_seed1_repeat1,49360,0.00016265474394612883
HiSD,comparison_HiSD_seed1_repeat1,49370,0.00016257347424386312
HiSD,comparison_HiSD_seed1_repeat1,49380,0.00016249224514866791
HiSD,comparison_HiSD_seed1_repeat1,49390,0.00016241105663986551
HiSD,comparison_HiSD_seed1_repeat1,49400,0.00016232990869658105
HiSD,comparison_HiSD_seed1_repeat1,49410,0.00016224880129936788
HiSD,comparison_HiSD_seed1_repeat1,49420,0.0001621677344274981
HiSD,comparison_HiSD_seed1_repeat1,49430,0.0001620867080609875
HiSD,comparison_HiSD_seed1_repeat1,49440,0.00016200572217943946
HiSD,comparison_HiSD_seed1_repeat1,49450,0.00016192477676272023
HiSD,comparison_HiSD_seed1_repeat1,49460,0.00016184387179023424
HiSD,comparison_HiSD_seed1_repeat1,49470,0.00016176300724243952
HiSD,comparison_HiSD_seed1_repeat1,49480,0.00016168218309883572
HiSD,comparison_HiSD_seed1_repeat1,49490,0.00016160139933960095
HiSD,comparison_HiSD_seed1_repeat1,49500,0.00016152065594380216
HiSD,comparison_HiSD_seed1_repeat1,49510,0.00016143995289177935
HiSD,comparison_HiSD_seed1_repeat1,49520,0.0001613592901635816
HiSD,comparison_HiSD_seed1_repeat1,49530,0.00016127866773811293
HiSD,comparison_HiSD_seed1_repeat1,49540,0.00016119808559610983
HiSD,comparison_HiSD_seed1_repeat1,49550,0.00016111754371728393
HiSD,comparison_HiSD_seed1_repeat1,49560,0.00016103704208150492
HiSD,comparison_HiSD_seed1_repeat1,49570,0.00016095658066808994
HiSD,comparison_HiSD_seed1_repeat1,49580,0.00016087615945739692
HiSD,comparison_HiSD_seed1_repeat1,49590,0.00016079577842972883
HiSD,comparison_HiSD_seed1_repeat1,49600,0.0001607154375645066
HiSD,comparison_HiSD_seed1_repeat1,49610,0.00016063513684191823
HiSD,comparison_HiSD_seed1_repeat1,49620,0.00016055487624169946
HiSD,comparison_HiSD_seed1_repeat1,49630,0.00016047465574381084
HiSD,comparison_HiSD_seed1_repeat1,49640,0.0001603944753284295
HiSD,comparison_HiSD_seed1_repeat1,49650,0.00016031433497518837
HiSD,comparison_HiSD_seed1_repeat1,49660,0.00016023423466435987
HiSD,comparison_HiSD_seed1_repeat1,49670,0.00016015417437588827
HiSD,comparison_HiSD_seed1_repeat1,49680,0.00016007415408995004
HiSD,comparison_HiSD_seed1_repeat1,49690,0.00015999417378585227
HiSD,comparison_HiSD_seed1_repeat1,49700,0.00015991423344474237
HiSD,comparison_HiSD_seed1_repeat1,49710,0.00015983433304579076
HiSD,comparison_HiSD_seed1_repeat1,49720,0.00015975447256882282
HiSD,comparison_HiSD_seed1_repeat1,49730,0.0001596746519948409
HiSD,comparison_HiSD_seed1_repeat1,49740,0.00015959487130321108
HiSD,comparison_HiSD_seed1_repeat1,49750,0.00015951513047478356
HiSD,comparison_HiSD_seed1_repeat1,49760,0.00015943542948844473
HiSD,comparison_HiSD_seed1_repeat1,49770,0.0001593557683245596
HiSD,comparison_HiSD_seed1_repeat1,49780,0.00015927614696360906
HiSD,comparison_HiSD_seed1_repeat1,49790,0.00015919656538601566
HiSD,comparison_HiSD_seed1_repeat1,49800,0.0001591170235711542
HiSD,comparison_HiSD_seed1_repeat1,49810,0.00015903752149975834
HiSD,comparison_HiSD_seed1_repeat1,49820,0.0001589580591516367
HiSD,comparison_HiSD_seed1_repeat1,49830,0.00015887863650681944
HiSD,comparison_HiSD_seed1_repeat1,49840,0.000158799253545971
HiSD,comparison_HiSD_seed1_repeat1,49850,0.0001587199102491052
HiSD,comparison_HiSD_seed1_repeat1,49860,0.00015864060659632497
HiSD,comparison_HiSD_seed1_repeat1,49870,0.00015856134256783002
HiSD,comparison_HiSD_seed1_repeat1,49880,0.00015848211814417198
HiSD,comparison_HiSD_seed1_repeat1,49890,0.0001584029333048176
HiSD,comparison_HiSD_seed1_repeat1,49900,0.0001583237880301035
HiSD,comparison_HiSD_seed1_repeat1,49910,0.00015824468230026917
HiSD,comparison_HiSD_seed1_repeat1,49920,0.00015816561609612574
HiSD,comparison_HiSD_seed1_repeat1,49930,0.00015808658939794594
HiSD,comparison_HiSD_seed1_repeat1,49940,0.00015800760218532292
HiSD,comparison_HiSD_seed1_repeat1,49950,0.0001579286544386347
HiSD,comparison_HiSD_seed1_repeat1,49960,0.0001578497461390972
HiSD,comparison_HiSD_seed1_repeat1,49970,0.00015777087726566655
HiSD,comparison_HiSD_seed1_repeat1,49980,0.00015769204779948423
HiSD,comparison_HiSD_seed1_repeat1,49990,0.00015761325772054743
HiSD,comparison_HiSD_seed1_repeat1,50000,0.0001575345070092549
HiSD,comparison_HiSD_seed1_repeat1,50010,0.00015745579564575845
HiSD,comparison_HiSD_seed1_repeat1,50020,0.00015737712361081242
HiSD,comparison_HiSD_seed1_repeat1,50030,0.0001572984908846035
HiSD,comparison_HiSD_seed1_repeat1,50040,0.00015721989744754678
HiSD,comparison_HiSD_seed1_repeat1,50050,0.00015714134327964965
HiSD,comparison_HiSD_seed1_repeat1,50060,0.00015706282836179444
HiSD,comparison_HiSD_seed1_repeat1,50070,0.00015698435267351606
HiSD,comparison_HiSD_seed1_repeat1,50080,0.0001569059161957169
HiSD,comparison_HiSD_seed1_repeat1,50090,0.00015682751890868976
HiSD,comparison_HiSD_seed1_repeat1,50100,0.000156749160793395
HiSD,comparison_HiSD_seed1_repeat1,50110,0.00015667084183015995
HiSD,comparison_HiSD_seed1_repeat1,50120,0.00015659256199879754
HiSD,comparison_HiSD_seed1_repeat1,50130,0.00015651432128002134
HiSD,comparison_HiSD_seed1_repeat1,50140,0.0001564361196544375
HiSD,comparison_HiSD_seed1_repeat1,50150,0.00015635795710241445
HiSD,comparison_HiSD_seed1_repeat1,50160,0.00015627983360481072
HiSD,comparison_HiSD_seed1_repeat1,50170,0.0001562017491413733
HiSD,comparison_HiSD_seed1_repeat1,50180,0.0001561237036933335
HiSD,comparison_HiSD_seed1_repeat1,50190,0.00015604569724089217
HiSD,comparison_HiSD_seed1_repeat1,50200,0.0001559677297645302
HiSD,comparison_HiSD_seed1_repeat1,50210,0.00015588980124444195
HiSD,comparison_HiSD_seed1_repeat1,50220,0.00015581191166178662
HiSD,comparison_HiSD_seed1_repeat1,50230,0.00015573406099697503
HiSD,comparison_HiSD_seed1_repeat1,50240,0.00015565624923070107
HiSD,comparison_HiSD_seed1_repeat1,50250,0.00015557847634304768
HiSD,comparison_HiSD_seed1_repeat1,50260,0.0001555007423147365
HiSD,comparison_HiSD_seed1_repeat1,50270,0.0001554230471259215
HiSD,comparison_HiSD_seed1_repeat1,50280,0.00015534539075828606
HiSD,comparison_HiSD_seed1_repeat1,50290,0.00015526777319109598
HiSD,comparison_HiSD_seed1_repeat1,50300,0.0001551901944060876
HiSD,comparison_HiSD_seed1_repeat1,50310,0.00015511265438343023
HiSD,comparison_HiSD_seed1_repeat1,50320,0.00015503515310398713
HiSD,comparison_HiSD_seed1_repeat1,50330,0.0001549576905478758
HiSD,comparison_HiSD_seed1_repeat1,50340,0.00015488026669604937
HiSD,comparison_HiSD_seed1_repeat1,50350,0.0001548028815292761
HiSD,comparison_HiSD_seed1_repeat1,50360,0.00015472553502808478
HiSD,comparison_HiSD_seed1_repeat1,50370,0.00015464822717353334
HiSD,comparison_HiSD_seed1_repeat1,50380,0.00015457095794615388
HiSD,comparison_HiSD_seed1_repeat1,50390,0.00015449372732574486
HiSD,comparison_HiSD_seed1_repeat1,50400,0.0001544165352942892
HiSD,comparison_HiSD_seed1_repeat1,50410,0.00015433938183174182
HiSD,comparison_HiSD_seed1_repeat1,50420,0.0001542622669194053
HiSD,comparison_HiSD_seed1_repeat1,50430,0.0001541851905375823
HiSD,comparison_HiSD_seed1_repeat1,50440,0.00015410815266724264
HiSD,comparison_HiSD_seed1_repeat1,50450,0.00015403115328856804
HiSD,comparison_HiSD_seed1_repeat1,50460,0.00015395419238273885
HiSD,comparison_HiSD_seed1_repeat1,50470,0.0001538772699308758
HiSD,comparison_HiSD_seed1_repeat1,50480,0.00015380038591324138
HiSD,comparison_HiSD_seed1_repeat1,50490,0.00015372354031137106
HiSD,comparison_HiSD_seed1_repeat1,50500,0.00015364673310535047
HiSD,comparison_HiSD_seed1_repeat1,50510,0.00015356996427607502
HiSD,comparison_HiSD_seed1_repeat1,50520,0.00015349323380466865
HiSD,comparison_HiSD_seed1_repeat1,50530,0.00015341654167137417
HiSD,comparison_HiSD_seed1_repeat1,50540,0.00015333988785781884
HiSD,comparison_HiSD_seed1_repeat1,50550,0.00015326327234396015
HiSD,comparison_HiSD_seed1_repeat1,50560,0.00015318669511163699
HiSD,comparison_HiSD_seed1_repeat1,50570,0.00015311015614149308
HiSD,comparison_HiSD_seed1_repeat1,50580,0.00015303365541366305
HiSD,comparison_HiSD_seed1_repeat1,50590,0.0001529571929096053
HiSD,comparison_HiSD_seed1_repeat1,50600,0.000152880768610703
HiSD,comparison_HiSD_seed1_repeat1,50610,0.0001528043824967604
HiSD,comparison_HiSD_seed1_repeat1,50620,0.00015272803454956783
HiSD,comparison_HiSD_seed1_repeat1,50630,0.00015265172474958927
HiSD,comparison_HiSD_seed1_repeat1,50640,0.0001525754530775342
HiSD,comparison_HiSD_seed1_repeat1,50650,0.00015249921951553225
HiSD,comparison_HiSD_seed1_repeat1,50660,0.00015242302404357854
HiSD,comparison_HiSD_seed1_repeat1,50670,0.00015234686664274897
HiSD,comparison_HiSD_seed1_repeat1,50680,0.00015227074729375385
HiSD,comparison_HiSD_seed1_repeat1,50690,0.00015219466597859112
HiSD,comparison_HiSD_seed1_repeat1,50700,0.00015211862267735726
HiSD,comparison_HiSD_seed1_repeat1,50710,0.00015204261737102747
HiSD,comparison_HiSD_seed1_repeat1,50720,0.00015196665004098373
HiSD,comparison_HiSD_seed1_repeat1,50730,0.00015189072066812585
HiSD,comparison_HiSD_seed1_repeat1,50740,0.00015181482923337747
HiSD,comparison_HiSD_seed1_repeat1,50750,0.00015173897571783284
HiSD,comparison_HiSD_seed1_repeat1,50760,0.00015166316010274428
HiSD,comparison_HiSD_seed1_repeat1,50770,0.00015158738236947366
HiSD,comparison_HiSD_seed1_repeat1,50780,0.00015151164249818224
HiSD,comparison_HiSD_seed1_repeat1,50790,0.0001514359404706484
HiSD,comparison_HiSD_seed1_repeat1,50800,0.00015136027626735737
HiSD,comparison_HiSD_seed1_repeat1,50810,0.0001512846498699169
HiSD,comparison_HiSD_seed1_repeat1,50820,0.00015120906125969642
HiSD,comparison_HiSD_seed1_repeat1,50830,0.00015113351041739896
HiSD,comparison_HiSD_seed1_repeat1,50840,0.00015105799732406056
HiSD,comparison_HiSD_seed1_repeat1,50850,0.00015098252196086613
HiSD,comparison_HiSD_seed1_repeat1,50860,0.0001509070843097789
HiSD,comparison_HiSD_seed1_repeat1,50870,0.00015083168435096872
HiSD,comparison_HiSD_seed1_repeat1,50880,0.00015075632206559847
HiSD,comparison_HiSD_seed1_repeat1,50890,0.00015068099743551806
HiSD,comparison_HiSD_seed1_repeat1,50900,0.00015060571044104445
HiSD,comparison_HiSD_seed1_repeat1,50910,0.00015053046106445315
HiSD,comparison_HiSD_seed1_repeat1,50920,0.00015045524928585357
HiSD,comparison_HiSD_seed1_repeat1,50930,0.00015038007508650367
HiSD,comparison_HiSD_seed1_repeat1,50940,0.00015030493844842035
HiSD,comparison_HiSD_seed1_repeat1,50950,0.00015022983935247897
HiSD,comparison_HiSD_seed1_repeat1,50960,0.00015015477777953598
HiSD,comparison_HiSD_seed1_repeat1,50970,0.00015007975371149134
HiSD,comparison_HiSD_seed1_repeat1,50980,0.00015000476713016917
HiSD,comparison_HiSD_seed1_repeat1,50990,0.00014992981801540542
HiSD,comparison_HiSD_seed1_repeat1,51000,0.00014985490634896728
HiSD,comparison_HiSD_seed1_repeat1,51010,0.00014978003211180027
HiSD,comparison_HiSD_seed1_repeat1,51020,0.00014970519528618659
HiSD,comparison_HiSD_seed1_repeat1,51030,0.0001496303958529774
HiSD,comparison_HiSD_seed1_repeat1,51040,0.00014955563379319767
HiSD,comparison_HiSD_seed1_repeat1,51050,0.00014948090908879354
HiSD,comparison_HiSD_seed1_repeat1,51060,0.00014940622172039482
HiSD,comparison_HiSD_seed1_repeat1,51070,0.00014933157166936302
HiSD,comparison_HiSD_seed1_repeat1,51080,0.00014925695891782853
HiSD,comparison_HiSD_seed1_repeat1,51090,0.00014918238344646637
HiSD,comparison_HiSD_seed1_repeat1,51100,0.00014910784523714673
HiSD,comparison_HiSD_seed1_repeat1,51110,0.00014903334427032437
HiSD,comparison_HiSD_seed1_repeat1,51120,0.00014895888052807564
HiSD,comparison_HiSD_seed1_repeat1,51130,0.0001488844539924635
HiSD,comparison_HiSD_seed1_repeat1,51140,0.00014881006464354654
HiSD,comparison_HiSD_seed1_repeat1,51150,0.00014873571246331203
HiSD,comparison_HiSD_seed1_repeat1,51160,0.00014866139743319127
HiSD,comparison_HiSD_seed1_repeat1,51170,0.00014858711953533448
HiSD,comparison_HiSD_seed1_repeat1,51180,0.00014851287875042426
HiSD,comparison_HiSD_seed1_repeat1,51190,0.00014843867506016383
HiSD,comparison_HiSD_seed1_repeat1,51200,0.00014836450844538413
HiSD,comparison_HiSD_seed1_repeat1,51210,0.00014829037888851012
HiSD,comparison_HiSD_seed1_repeat1,51220,0.00014821628636985375
HiSD,comparison_HiSD_seed1_repeat1,51230,0.00014814223087207382
HiSD,comparison_HiSD_seed1_repeat1,51240,0.0001480682123761335
HiSD,comparison_HiSD_seed1_repeat1,51250,0.00014799423086377575
HiSD,comparison_HiSD_seed1_repeat1,51260,0.00014792028631676048
HiSD,comparison_HiSD_seed1_repeat1,51270,0.00014784637871604318
HiSD,comparison_HiSD_seed1_repeat1,51280,0.00014777250804313898
HiSD,comparison_HiSD_seed1_repeat1,51290,0.00014769867427978615
HiSD,comparison_HiSD_seed1_repeat1,51300,0.00014762487740738764
HiSD,comparison_HiSD_seed1_repeat1,51310,0.00014755111740745558
HiSD,comparison_HiSD_seed1_repeat1,51320,0.00014747739426240766
HiSD,comparison_HiSD_seed1_repeat1,51330,0.00014740370795338027
HiSD,comparison_HiSD_seed1_repeat1,51340,0.00014733005846133507
HiSD,comparison_HiSD_seed1_repeat1,51350,0.00014725644576815228
HiSD,comparison_HiSD_seed1_repeat1,51360,0.0001471828698561284
HiSD,comparison_HiSD_seed1_repeat1,51370,0.0001471093307064926
HiSD,comparison_HiSD_seed1_repeat1,51380,0.00014703582830057063
HiSD,comparison_HiSD_seed1_repeat1,51390,0.0001469623626195724
HiSD,comparison_HiSD_seed1_repeat1,51400,0.00014688893364619017
HiSD,comparison_HiSD_seed1_repeat1,51410,0.00014681554136131055
HiSD,comparison_HiSD_seed1_repeat1,51420,0.0001467421857475814
HiSD,comparison_HiSD_seed1_repeat1,51430,0.00014666886678597107
HiSD,comparison_HiSD_seed1_repeat1,51440,0.00014659558445791792
HiSD,comparison_HiSD_seed1_repeat1,51450,0.00014652233874556323
HiSD,comparison_HiSD_seed1_repeat1,51460,0.00014644912963111004
HiSD,comparison_HiSD_seed1_repeat1,51470,0.00014637595709525748
HiSD,comparison_HiSD_seed1_repeat1,51480,0.00014630282112019854
HiSD,comparison_HiSD_seed1_repeat1,51490,0.00014622972168775881
HiSD,comparison_HiSD_seed1_repeat1,51500,0.00014615665877993543
HiSD,comparison_HiSD_seed1_repeat1,51510,0.00014608363237784253
HiSD,comparison_HiSD_seed1_repeat1,51520,0.0001460106424634473
HiSD,comparison_HiSD_seed1_repeat1,51530,0.00014593768901812116
HiSD,comparison_HiSD_seed1_repeat1,51540,0.00014586477202425954
HiSD,comparison_HiSD_seed1_repeat1,51550,0.00014579189146333402
HiSD,comparison_HiSD_seed1_repeat1,51560,0.00014571904731705047
HiSD,comparison_HiSD_seed1_repeat1,51570,0.00014564623956820255
HiSD,comparison_HiSD_seed1_repeat1,51580,0.00014557346819742603
HiSD,comparison_HiSD_seed1_repeat1,51590,0.00014550073318671147
HiSD,comparison_HiSD_seed1_repeat1,51600,0.00014542803451872175
HiSD,comparison_HiSD_seed1_repeat1,51610,0.00014535537217435246
HiSD,comparison_HiSD_seed1_repeat1,51620,0.00014528274613557848
HiSD,comparison_HiSD_seed1_repeat1,51630,0.00014521015638453464
HiSD,comparison_HiSD_seed1_repeat1,51640,0.00014513760290259662
HiSD,comparison_HiSD_seed1_repeat1,51650,0.00014506508567275965
HiSD,comparison_HiSD_seed1_repeat1,51660,0.0001449926046763535
HiSD,comparison_HiSD_seed1_repeat1,51670,0.00014492015989509173
HiSD,comparison_HiSD_seed1_repeat1,51680,0.00014484775131077748
HiSD,comparison_HiSD_seed1_repeat1,51690,0.00014477537890556565
HiSD,comparison_HiSD_seed1_repeat1,51700,0.0001447030426609305
HiSD,comparison_HiSD_seed1_repeat1,51710,0.00014463074255940424
HiSD,comparison_HiSD_seed1_repeat1,51720,0.00014455847858319503
HiSD,comparison_HiSD_seed1_repeat1,51730,0.00014448625071320653
HiSD,comparison_HiSD_seed1_repeat1,51740,0.00014441405893201225
HiSD,comparison_HiSD_seed1_repeat1,51750,0.0001443419032218678
HiSD,comparison_HiSD_seed1_repeat1,51760,0.00014426978356379982
HiSD,comparison_HiSD_seed1_repeat1,51770,0.0001441976999407087
HiSD,comparison_HiSD_seed1_repeat1,51780,0.00014412565233428036
HiSD,comparison_HiSD_seed1_repeat1,51790,0.00014405364072669574
HiSD,comparison_HiSD_seed1_repeat1,51800,0.0001439816651000602
HiSD,comparison_HiSD_seed1_repeat1,51810,0.0001439097254359329
HiSD,comparison_HiSD_seed1_repeat1,51820,0.00014383782171597677
HiSD,comparison_HiSD_seed1_repeat1,51830,0.000143765953922818
HiSD,comparison_HiSD_seed1_repeat1,51840,0.0001436941220387343
HiSD,comparison_HiSD_seed1_repeat1,51850,0.00014362232604531563
HiSD,comparison_HiSD_seed1_repeat1,51860,0.00014355056592544894
HiSD,comparison_HiSD_seed1_repeat1,51870,0.0001434788416600943
HiSD,comparison_HiSD_seed1_repeat1,51880,0.00014340715323198758
HiSD,comparison_HiSD_seed1_repeat1,51890,0.00014333550062283395
HiSD,comparison_HiSD_seed1_repeat1,51900,0.00014326388381546144
HiSD,comparison_HiSD_seed1_repeat1,51910,0.00014319230279124015
HiSD,comparison_HiSD_seed1_repeat1,51920,0.00014312075753251854
HiSD,comparison_HiSD_seed1_repeat1,51930,0.0001430492480216765
HiSD,comparison_HiSD_seed1_repeat1,51940,0.000142977774240319
HiSD,comparison_HiSD_seed1_repeat1,51950,0.00014290633617094353
