start_id,x0,y0
209,-0.6359375,1.321875
210,-0.6265625,1.321875
211,-0.6171875,1.321875
212,-0.6078125000000001,1.321875
213,-0.5984375000000001,1.321875
214,-0.5890625,1.321875
215,-0.5796875,1.321875
216,-0.5703125,1.321875
217,-0.5609375000000001,1.321875
218,-0.5515625000000001,1.321875
219,-0.5421875,1.321875
220,-0.5328125000000001,1.321875
221,-0.5234375,1.321875
222,-0.5140625000000001,1.321875
223,-0.5046875000000001,1.321875
224,-0.7953125000000001,1.340625
225,-0.7859375000000001,1.340625
226,-0.7765625,1.340625
227,-0.7671875,1.340625
228,-0.7578125,1.340625
229,-0.7484375000000001,1.340625
230,-0.7390625000000001,1.340625
231,-0.7296875,1.340625
232,-0.7203125,1.340625
233,-0.7109375,1.340625
234,-0.7015625000000001,1.340625
235,-0.6921875000000001,1.340625
236,-0.6828125,1.340625
237,-0.6734375,1.340625
238,-0.6640625,1.340625
239,-0.6546875000000001,1.340625
240,-0.6453125000000001,1.340625
241,-0.6359375,1.340625
242,-0.6265625,1.340625
243,-0.6171875,1.340625
244,-0.6078125000000001,1.340625
245,-0.5984375000000001,1.340625
246,-0.5890625,1.340625
247,-0.5796875,1.340625
248,-0.5703125,1.340625
249,-0.5609375000000001,1.340625
250,-0.5515625000000001,1.340625
251,-0.5421875,1.340625
252,-0.5328125000000001,1.340625
253,-0.5234375,1.340625
254,-0.5140625000000001,1.340625
255,-0.5046875000000001,1.340625
256,-0.7953125000000001,1.359375
257,-0.7859375000000001,1.359375
258,-0.7765625,1.359375
259,-0.7671875,1.359375
260,-0.7578125,1.359375
261,-0.7484375000000001,1.359375
262,-0.7390625000000001,1.359375
263,-0.7296875,1.359375
264,-0.7203125,1.359375
265,-0.7109375,1.359375
266,-0.7015625000000001,1.359375
267,-0.6921875000000001,1.359375
268,-0.6828125,1.359375
269,-0.6734375,1.359375
270,-0.6640625,1.359375
271,-0.6546875000000001,1.359375
272,-0.6453125000000001,1.359375
273,-0.6359375,1.359375
274,-0.6265625,1.359375
275,-0.6171875,1.359375
276,-0.6078125000000001,1.359375
277,-0.5984375000000001,1.359375
278,-0.5890625,1.359375
279,-0.5796875,1.359375
280,-0.5703125,1.359375
281,-0.5609375000000001,1.359375
282,-0.5515625000000001,1.359375
283,-0.5421875,1.359375
284,-0.5328125000000001,1.359375
285,-0.5234375,1.359375
286,-0.5140625000000001,1.359375
287,-0.5046875000000001,1.359375
288,-0.7953125000000001,1.378125
289,-0.7859375000000001,1.378125
290,-0.7765625,1.378125
291,-0.7671875,1.378125
292,-0.7578125,1.378125
293,-0.7484375000000001,1.378125
294,-0.7390625000000001,1.378125
295,-0.7296875,1.378125
296,-0.7203125,1.378125
297,-0.7109375,1.378125
298,-0.7015625000000001,1.378125
299,-0.6921875000000001,1.378125
300,-0.6828125,1.378125
301,-0.6734375,1.378125
302,-0.6640625,1.378125
303,-0.6546875000000001,1.378125
304,-0.6453125000000001,1.378125
305,-0.6359375,1.378125
306,-0.6265625,1.378125
307,-0.6171875,1.378125
308,-0.6078125000000001,1.378125
309,-0.5984375000000001,1.378125
310,-0.5890625,1.378125
311,-0.5796875,1.378125
312,-0.5703125,1.378125
313,-0.5609375000000001,1.378125
314,-0.5515625000000001,1.378125
315,-0.5421875,1.378125
316,-0.5328125000000001,1.378125
317,-0.5234375,1.378125
318,-0.5140625000000001,1.378125
319,-0.5046875000000001,1.378125
320,-0.7953125000000001,1.3968749999999999
321,-0.7859375000000001,1.3968749999999999
322,-0.7765625,1.3968749999999999
323,-0.7671875,1.3968749999999999
324,-0.7578125,1.3968749999999999
325,-0.7484375000000001,1.3968749999999999
326,-0.7390625000000001,1.3968749999999999
327,-0.7296875,1.3968749999999999
328,-0.7203125,1.3968749999999999
329,-0.7109375,1.3968749999999999
330,-0.7015625000000001,1.3968749999999999
331,-0.6921875000000001,1.3968749999999999
332,-0.6828125,1.3968749999999999
333,-0.6734375,1.3968749999999999
334,-0.6640625,1.3968749999999999
335,-0.6546875000000001,1.3968749999999999
336,-0.6453125000000001,1.3968749999999999
337,-0.6359375,1.3968749999999999
338,-0.6265625,1.3968749999999999
339,-0.6171875,1.3968749999999999
340,-0.6078125000000001,1.3968749999999999
341,-0.5984375000000001,1.3968749999999999
342,-0.5890625,1.3968749999999999
343,-0.5796875,1.3968749999999999
344,-0.5703125,1.3968749999999999
345,-0.5609375000000001,1.3968749999999999
346,-0.5515625000000001,1.3968749999999999
347,-0.5421875,1.3968749999999999
348,-0.5328125000000001,1.3968749999999999
349,-0.5234375,1.3968749999999999
350,-0.5140625000000001,1.3968749999999999
351,-0.5046875000000001,1.3968749999999999
352,-0.7953125000000001,1.415625
353,-0.7859375000000001,1.415625
354,-0.7765625,1.415625
355,-0.7671875,1.415625
356,-0.7578125,1.415625
357,-0.7484375000000001,1.415625
