method,p,N,n,timing_mode,record_count,verified_repeat_count,solver_success_count,failed_or_censored_count,status_counts,timing_denominator,run_ids,mixed_source_statistics_withheld,median_T_total,min_T_total,max_T_total,count_T_total,median_T_pc_setup_update,min_T_pc_setup_update,max_T_pc_setup_update,count_T_pc_setup_update,median_T_pc_setup_initial,min_T_pc_setup_initial,max_T_pc_setup_initial,count_T_pc_setup_initial,median_T_M_build,min_T_M_build,max_T_M_build,count_T_M_build,median_T_factor,min_T_factor,max_T_factor,count_T_factor,median_T_pc_update,min_T_pc_update,max_T_pc_update,count_T_pc_update,median_T_pc_apply_solve,min_T_pc_apply_solve,max_T_pc_apply_solve,count_T_pc_apply_solve,median_T_M_apply,min_T_M_apply,max_T_M_apply,count_T_M_apply,median_T_M_solve,min_T_M_solve,max_T_M_solve,count_T_M_solve,median_T_eig_inclusive,min_T_eig_inclusive,max_T_eig_inclusive,count_T_eig_inclusive,median_T_eig_init_inclusive,min_T_eig_init_inclusive,max_T_eig_init_inclusive,count_T_eig_init_inclusive,median_T_frame_updates_inclusive,min_T_frame_updates_inclusive,max_T_frame_updates_inclusive,count_T_frame_updates_inclusive,median_T_pc_inside_eig,min_T_pc_inside_eig,max_T_pc_inside_eig,count_T_pc_inside_eig,median_T_eig_exclusive_pc,min_T_eig_exclusive_pc,max_T_eig_exclusive_pc,count_T_eig_exclusive_pc,median_T_other,min_T_other,max_T_other,count_T_other,median_T_orth_inclusive,min_T_orth_inclusive,max_T_orth_inclusive,count_T_orth_inclusive,median_T_cert,min_T_cert,max_T_cert,count_T_cert,median_T_cert_eig,min_T_cert_eig,max_T_cert_eig,count_T_cert_eig,median_T_total_with_cert,min_T_total_with_cert,max_T_total_with_cert,count_T_total_with_cert,median_T_problem_setup,min_T_problem_setup,max_T_problem_setup,count_T_problem_setup,median_T_outer_inclusive,min_T_outer_inclusive,max_T_outer_inclusive,count_T_outer_inclusive,median_T_driver_other,min_T_driver_other,max_T_driver_other,count_T_driver_other,median_n_outer_updates,min_n_outer_updates,max_n_outer_updates,count_n_outer_updates,median_n_residual_evals,min_n_residual_evals,max_n_residual_evals,count_n_residual_evals,median_n_grad_evals,min_n_grad_evals,max_n_grad_evals,count_n_grad_evals,median_n_energy_evals,min_n_energy_evals,max_n_energy_evals,count_n_energy_evals,median_n_H_assemblies,min_n_H_assemblies,max_n_H_assemblies,count_n_H_assemblies,median_n_HVP,min_n_HVP,max_n_HVP,count_n_HVP,median_n_A_matvec,min_n_A_matvec,max_n_A_matvec,count_n_A_matvec,median_n_M_apply_calls,min_n_M_apply_calls,max_n_M_apply_calls,count_n_M_apply_calls,median_n_M_solve_calls,min_n_M_solve_calls,max_n_M_solve_calls,count_n_M_solve_calls,median_n_M_solve_rhs,min_n_M_solve_rhs,max_n_M_solve_rhs,count_n_M_solve_rhs,median_n_frame_inner_steps,min_n_frame_inner_steps,max_n_frame_inner_steps,count_n_frame_inner_steps,median_n_orth_calls,min_n_orth_calls,max_n_orth_calls,count_n_orth_calls,median_n_factorizations,min_n_factorizations,max_n_factorizations,count_n_factorizations,median_n_pc_updates,min_n_pc_updates,max_n_pc_updates,count_n_pc_updates,median_baseline_rss_bytes,min_baseline_rss_bytes,max_baseline_rss_bytes,count_baseline_rss_bytes,median_solver_peak_rss_bytes,min_solver_peak_rss_bytes,max_solver_peak_rss_bytes,count_solver_peak_rss_bytes,median_full_peak_rss_bytes,min_full_peak_rss_bytes,max_full_peak_rss_bytes,count_full_peak_rss_bytes,median_solver_start_highwater_bytes,min_solver_start_highwater_bytes,max_solver_start_highwater_bytes,count_solver_start_highwater_bytes,median_solver_end_highwater_bytes,min_solver_end_highwater_bytes,max_solver_end_highwater_bytes,count_solver_end_highwater_bytes,median_cert_end_highwater_bytes,min_cert_end_highwater_bytes,max_cert_end_highwater_bytes,count_cert_end_highwater_bytes,median_nnz_A,min_nnz_A,max_nnz_A,count_nnz_A,median_nnz_M,min_nnz_M,max_nnz_M,count_nnz_M,median_nnz_H_final,min_nnz_H_final,max_nnz_H_final,count_nnz_H_final,median_nnz_L,min_nnz_L,max_nnz_L,count_nnz_L,median_nnz_U,min_nnz_U,max_nnz_U,count_nnz_U,median_F_n,min_F_n,max_F_n,count_F_n,median_fill_ratio,min_fill_ratio,max_fill_ratio,count_fill_ratio,median_sparse_A_payload_bytes,min_sparse_A_payload_bytes,max_sparse_A_payload_bytes,count_sparse_A_payload_bytes,median_sparse_M_payload_bytes,min_sparse_M_payload_bytes,max_sparse_M_payload_bytes,count_sparse_M_payload_bytes,median_factor_exported_array_payload_bytes,min_factor_exported_array_payload_bytes,max_factor_exported_array_payload_bytes,count_factor_exported_array_payload_bytes,median_final_residual,min_final_residual,max_final_residual,count_final_residual,median_fresh_final_residual,min_fresh_final_residual,max_fresh_final_residual,count_fresh_final_residual,median_history_length,min_history_length,max_history_length,count_history_length,solver_success_median_T_total,solver_success_min_T_total,solver_success_max_T_total,solver_success_count_T_total,solver_success_median_T_cert,solver_success_min_T_cert,solver_success_max_T_cert,solver_success_count_T_cert,solver_success_median_T_total_with_cert,solver_success_min_T_total_with_cert,solver_success_max_T_total_with_cert,solver_success_count_T_total_with_cert,solver_success_median_n_outer_updates,solver_success_min_n_outer_updates,solver_success_max_n_outer_updates,solver_success_count_n_outer_updates,solver_success_median_final_residual,solver_success_min_final_residual,solver_success_max_final_residual,solver_success_count_final_residual,observed_max_all_outcomes_baseline_rss_bytes,observed_max_all_outcomes_solver_peak_rss_bytes,observed_max_all_outcomes_full_peak_rss_bytes,observed_max_all_outcomes_solver_start_highwater_bytes,observed_max_all_outcomes_solver_end_highwater_bytes,observed_max_all_outcomes_cert_end_highwater_bytes
pHiSD_H1,3,64,4096,profile,3,3,3,0,"{""verified_index1"": 3}",overall_status=verified_index1,"[""production_pHiSD_H1_N64_p3_profile_r1_a1"", ""production_pHiSD_H1_N64_p3_profile_r2_a1"", ""production_pHiSD_H1_N64_p3_profile_r3_a1""]",False,0.059867125,0.058589042,0.061651042,3,0.004301666,0.004266875,0.004902583,3,0.004301666,0.004266875,0.004902583,3,0.000104708,9.9167e-05,0.000108708,3,0.004189083,0.004156583,0.004798584,3,0.0,0.0,0.0,3,0.040069684,0.039191927,0.041966186,3,0.006595023,0.006239171,0.006763321,3,0.033474661,0.032952756,0.035202865,3,0.041278208999999996,0.040145331000000006,0.042736214,3,0.00454375,0.003920916,0.004605625,3,0.036734459,0.036224415,0.038130589,3,0.034848896,0.033953591,0.03648577,3,0.006250444000000001,0.006191740000000008,0.006429312999999999,3,0.008938499999999995,0.008531828999999998,0.009066461999999997,3,0.004033826,0.003736669,0.004379591,3,0.017196416,0.016409667,0.018080959,3,0.016628125,0.015854042,0.017511542,3,0.077063541,0.074998709,0.079732001,3,0.000815,0.000797375,0.000831667,3,0.050168792,0.049564958,0.051327292,3,2.1250000000000435e-05,1.8167000000006428e-05,2.129299999999862e-05,3,44,44,44,3,45,45,45,3,45,45,45,3,45,45,45,3,45,45,45,3,241,241,241,3,90,90,90,3,482,482,482,3,285,285,285,3,285,285,285,3,220,220,220,3,221,221,221,3,1,1,1,3,0,0,0,3,70828032,70369280,74596352,3,79216640,76595200,82755584,3,79380480,76595200,82952192,3,71221248,70746112,74891264,3,79347712,76595200,82952192,3,79446016,77365248,83722240,3,20224,20224,20224,3,20224,20224,20224,3,20224,20224,20224,3,110312,110312,110312,3,110312,110312,110312,3,220624,220624,220624,3,10.909018987341772,10.909018987341772,10.909018987341772,3,259076,259076,259076,3,259076,259076,259076,3,2680264,2680264,2680264,3,7.543971351224839e-07,7.543971351224839e-07,7.543971351224839e-07,3,7.543971351224839e-07,7.543971351224839e-07,7.543971351224839e-07,3,45,45,45,3,0.059867125,0.058589042,0.061651042,3,0.017196416,0.016409667,0.018080959,3,0.077063541,0.074998709,0.079732001,3,44,44,44,3,7.543971351224839e-07,7.543971351224839e-07,7.543971351224839e-07,3,74596352,82755584,82952192,74891264,82952192,83722240
pHiSD_H1,3,128,16384,profile,3,3,3,0,"{""verified_index1"": 3}",overall_status=verified_index1,"[""production_pHiSD_H1_N128_p3_profile_r1_a1"", ""production_pHiSD_H1_N128_p3_profile_r2_a1"", ""production_pHiSD_H1_N128_p3_profile_r3_a1""]",False,0.255499834,0.254567709,0.256591833,3,0.022774708,0.022199541,0.023369667,3,0.022774708,0.022199541,0.023369667,3,0.00032975,0.000306958,0.000388166,3,0.022375416,0.021883583,0.023029625,3,0.0,0.0,0.0,3,0.188134839,0.186854994,0.188904511,3,0.022110588,0.021990951,0.022241667,3,0.165893172,0.164864043,0.166793923,3,0.18130816800000002,0.180852876,0.182113004,3,0.01819875,0.017751333,0.018766875,3,0.163346129,0.162654126,0.163556835,3,0.162853003,0.161600742,0.163290174,3,0.018822829999999985,0.018455165000000023,0.019252134000000004,3,0.025778163999999965,0.02549482499999997,0.026617997999999976,3,0.011929841,0.011844254,0.011978413,3,0.11495925,0.114052083,0.114966084,3,0.113348625,0.112599542,0.113432625,3,0.37046591799999995,0.369526959,0.370643916,3,0.001505458,0.0014655,0.001719,3,0.212956459,0.21277975,0.213082542,3,2.8834999999949318e-05,2.7626000000002815e-05,3.333199999999703e-05,3,44,44,44,3,45,45,45,3,45,45,45,3,45,45,45,3,45,45,45,3,241,241,241,3,90,90,90,3,481,481,481,3,285,285,285,3,285,285,285,3,220,220,220,3,221,221,221,3,1,1,1,3,0,0,0,3,70991872,70598656,70991872,3,108429312,105676800,108806144,3,111214592,105709568,111427584,3,71254016,70926336,71286784,3,108429312,105676800,108806144,3,111476736,106758144,113328128,3,81408,81408,81408,3,81408,81408,81408,3,81408,81408,81408,3,610620,610620,610620,3,610620,610620,610620,3,1221240,1221240,1221240,3,15.001474056603774,15.001474056603774,15.001474056603774,3,1042436,1042436,1042436,3,1042436,1042436,1042436,3,14785960,14785960,14785960,3,7.410197597011178e-07,7.410197597011178e-07,7.410197597011178e-07,3,7.410197597011178e-07,7.410197597011178e-07,7.410197597011178e-07,3,45,45,45,3,0.255499834,0.254567709,0.256591833,3,0.11495925,0.114052083,0.114966084,3,0.37046591799999995,0.369526959,0.370643916,3,44,44,44,3,7.410197597011178e-07,7.410197597011178e-07,7.410197597011178e-07,3,70991872,108806144,111427584,71286784,108806144,113328128
pHiSD_H1,3,192,36864,profile,3,3,3,0,"{""verified_index1"": 3}",overall_status=verified_index1,"[""production_pHiSD_H1_N192_p3_profile_r1_a1"", ""production_pHiSD_H1_N192_p3_profile_r2_a1"", ""production_pHiSD_H1_N192_p3_profile_r3_a1""]",False,0.658860792,0.639660125,0.664939333,3,0.0640735,0.058434958,0.065535042,3,0.0640735,0.058434958,0.065535042,3,0.000820875,0.000629834,0.000822625,3,0.063242125,0.057606042,0.064888916,3,0.0,0.0,0.0,3,0.49927249799999995,0.48445292399999995,0.503388714,3,0.049581376,0.048276709,0.049619453,3,0.449653045,0.436176215,0.453807338,3,0.470154541,0.456722999,0.480493418,3,0.045550958,0.044905292,0.049029583,3,0.425249249,0.411172041,0.431463835,3,0.430527752,0.417796255,0.434890381,3,0.039626788999999996,0.03892674400000001,0.04560303700000001,3,0.05588800500000002,0.05074541499999996,0.05751262399999996,3,0.024908583,0.02443266,0.025446622,3,0.548062958,0.547894167,0.55141625,3,0.544922334,0.544840625,0.54799975,3,1.210277042,1.1875542920000002,1.213002291,3,0.003305125,0.00244625,0.003508875,3,0.546547875,0.52608725,0.553936583,3,2.9333999999936466e-05,2.9000000000056758e-05,4.062500000001634e-05,3,44,44,44,3,45,45,45,3,45,45,45,3,45,45,45,3,45,45,45,3,241,241,241,3,90,90,90,3,481,481,481,3,285,285,285,3,285,285,285,3,220,220,220,3,221,221,221,3,1,1,1,3,0,0,0,3,71942144,68370432,71958528,3,160284672,157319168,168394752,3,166199296,157630464,168558592,3,72220672,68780032,72335360,3,160284672,157319168,168394752,3,168656896,157712384,169984000,3,183552,183552,183552,3,183552,183552,183552,3,183552,183552,183552,3,1589230,1589230,1589230,3,1589230,1589230,1589230,3,3178460,3178460,3178460,3,17.31640080195258,17.31640080195258,17.31640080195258,3,2350084,2350084,2350084,3,2350084,2350084,2350084,3,38436440,38436440,38436440,3,7.385358062360212e-07,7.385358062360212e-07,7.385358062360212e-07,3,7.385358062360212e-07,7.385358062360212e-07,7.385358062360212e-07,3,45,45,45,3,0.658860792,0.639660125,0.664939333,3,0.548062958,0.547894167,0.55141625,3,1.210277042,1.1875542920000002,1.213002291,3,44,44,44,3,7.385358062360212e-07,7.385358062360212e-07,7.385358062360212e-07,3,71958528,168394752,168558592,72335360,168394752,169984000
pHiSD_H1,3,256,65536,profile,3,3,3,0,"{""verified_index1"": 3}",overall_status=verified_index1,"[""production_pHiSD_H1_N256_p3_profile_r1_a1"", ""production_pHiSD_H1_N256_p3_profile_r2_a1"", ""production_pHiSD_H1_N256_p3_profile_r3_a1""]",False,1.316922958,1.258802458,1.324529167,3,0.115540375,0.114550833,0.118208125,3,0.115540375,0.114550833,0.118208125,3,0.001426208,0.0013395,0.0014595,3,0.114071625,0.11311225,0.116855833,3,0.0,0.0,0.0,3,1.034059,0.980779323,1.038743076,3,0.092321832,0.085913939,0.0945325,3,0.9395265,0.894865384,0.946421244,3,0.9395084189999999,0.916756745,0.9674319180000001,3,0.087326792,0.086052083,0.093660208,3,0.845848211,0.830704662,0.880105126,3,0.868001002,0.845298487,0.890705497,3,0.07150741699999996,0.07145825800000005,0.07672642100000004,3,0.09351929499999978,0.08835675199999993,0.09680570799999999,3,0.04517137,0.043525717,0.046368587,3,1.688057167,1.513930125,1.718244375,3,1.68246525,1.508232,1.712861667,3,2.946859625,2.830853083,3.042773542,3,0.005524042,0.004952667,0.005789709,3,1.103123041,1.049550042,1.115839708,3,3.95410000000318e-05,3.2582999999863915e-05,6.48340000000136e-05,3,44,44,44,3,45,45,45,3,45,45,45,3,45,45,45,3,45,45,45,3,241,241,241,3,90,90,90,3,481,481,481,3,285,285,285,3,285,285,285,3,220,220,220,3,221,221,221,3,1,1,1,3,0,0,0,3,71745536,70041600,72990720,3,240058368,234651648,242974720,3,240058368,234651648,244236288,3,72138752,70434816,73383936,3,240058368,234651648,242974720,3,240058368,234651648,244236288,3,326656,326656,326656,3,326656,326656,326656,3,326656,326656,326656,3,3121287,3121287,3121287,3,3121287,3121287,3121287,3,6242574,6242574,6242574,3,19.11054442594044,19.11054442594044,19.11054442594044,3,4182020,4182020,4182020,3,4182020,4182020,4182020,3,75435184,75435184,75435184,3,7.376637780181459e-07,7.376637780181459e-07,7.376637780181459e-07,3,7.376637780181459e-07,7.376637780181459e-07,7.376637780181459e-07,3,45,45,45,3,1.316922958,1.258802458,1.324529167,3,1.688057167,1.513930125,1.718244375,3,2.946859625,2.830853083,3.042773542,3,44,44,44,3,7.376637780181459e-07,7.376637780181459e-07,7.376637780181459e-07,3,72990720,242974720,244236288,73383936,242974720,244236288
pHiSD_H1,5,64,4096,profile,3,3,3,0,"{""verified_index1"": 3}",overall_status=verified_index1,"[""production_pHiSD_H1_N64_p5_profile_r1_a1"", ""production_pHiSD_H1_N64_p5_profile_r2_a1"", ""production_pHiSD_H1_N64_p5_profile_r3_a1""]",False,0.070410542,0.06983175,0.070753625,3,0.004927625,0.004800625,0.004940417,3,0.004927625,0.004800625,0.004940417,3,0.0001025,9.9375e-05,0.000102917,3,0.004823875,0.004693333,0.004833667,3,0.0,0.0,0.0,3,0.048090043,0.047782333999999996,0.048116298,3,0.007655291,0.007634364,0.007712708,3,0.04040359,0.04014797,0.040434752,3,0.048583167000000003,0.04826871,0.048641663,3,0.004436875,0.004342125,0.004438666,3,0.044204788,0.043830044,0.044241042,3,0.041727128,0.041496331,0.041765917,3,0.006817250000000004,0.006772379000000002,0.006914534999999999,3,0.010676368999999998,0.010336619999999998,0.010821421999999997,3,0.005043624,0.005019339,0.005057924,3,0.018593375,0.018564583,0.0187545,3,0.01803875,0.018035792,0.018223417,3,0.089165042,0.088425125,0.089318208,3,0.000895,0.000811583,0.000906708,3,0.060341083,0.059624583,0.060476041,3,1.8084000000001543e-05,1.6501000000002097e-05,2.0001000000005598e-05,3,51,51,51,3,52,52,52,3,52,52,52,3,52,52,52,3,52,52,52,3,276,276,276,3,104,104,104,3,551,551,551,3,327,327,327,3,327,327,327,3,255,255,255,3,256,256,256,3,1,1,1,3,0,0,0,3,72826880,71778304,73220096,3,79364096,78364672,81379328,3,80035840,79036416,81461248,3,73220096,72155136,73433088,3,79364096,78364672,81461248,3,80101376,79314944,81543168,3,20224,20224,20224,3,20224,20224,20224,3,20224,20224,20224,3,110312,110312,110312,3,110312,110312,110312,3,220624,220624,220624,3,10.909018987341772,10.909018987341772,10.909018987341772,3,259076,259076,259076,3,259076,259076,259076,3,2680264,2680264,2680264,3,9.774813358270312e-07,9.774813358270312e-07,9.774813358270312e-07,3,9.774813358270312e-07,9.774813358270312e-07,9.774813358270312e-07,3,52,52,52,3,0.070410542,0.06983175,0.070753625,3,0.018593375,0.018564583,0.0187545,3,0.089165042,0.088425125,0.089318208,3,51,51,51,3,9.774813358270312e-07,9.774813358270312e-07,9.774813358270312e-07,3,73220096,81379328,81461248,73433088,81461248,81543168
pHiSD_H1,5,128,16384,profile,3,3,3,0,"{""verified_index1"": 3}",overall_status=verified_index1,"[""production_pHiSD_H1_N128_p5_profile_r1_a1"", ""production_pHiSD_H1_N128_p5_profile_r2_a1"", ""production_pHiSD_H1_N128_p5_profile_r3_a1""]",False,0.302295833,0.294378333,0.30571775,3,0.022919541,0.022161291,0.025653167,3,0.022919541,0.022161291,0.025653167,3,0.000332917,0.000324042,0.000335291,3,0.022575417,0.02181575,0.025321875,3,0.0,0.0,0.0,3,0.22082722200000002,0.21506669099999998,0.223176187,3,0.026069102,0.025161693,0.026433059,3,0.19475812,0.189904998,0.196743128,3,0.21344712700000001,0.206501416,0.215463957,3,0.018476292,0.018067375,0.018573583,3,0.194970835,0.188434041,0.196890374,3,0.190421101,0.186037525,0.192798395,3,0.022665562,0.020463890999999984,0.023026026000000005,3,0.035523044000000004,0.033194584000000055,0.03771471000000007,3,0.014159993,0.013768425,0.014602999,3,0.128674959,0.128617166,0.129913417,3,0.127063708,0.126991416,0.1283125,3,0.430970792,0.422995499,0.43563116700000004,3,0.001653,0.001522625,0.001660709,3,0.259344917,0.248981083,0.263289916,3,3.2250999999983154e-05,2.3708000000011165e-05,3.2458000000012976e-05,3,51,51,51,3,52,52,52,3,52,52,52,3,52,52,52,3,52,52,52,3,276,276,276,3,104,104,104,3,551,551,551,3,327,327,327,3,327,327,327,3,255,255,255,3,256,256,256,3,1,1,1,3,0,0,0,3,70844416,69926912,71139328,3,108724224,105840640,112918528,3,109510656,106020864,115539968,3,71155712,70303744,71417856,3,108986368,105840640,112918528,3,110592000,106479616,115802112,3,81408,81408,81408,3,81408,81408,81408,3,81408,81408,81408,3,610620,610620,610620,3,610620,610620,610620,3,1221240,1221240,1221240,3,15.001474056603774,15.001474056603774,15.001474056603774,3,1042436,1042436,1042436,3,1042436,1042436,1042436,3,14785960,14785960,14785960,3,9.120711229491276e-07,9.120711229491276e-07,9.120711229491276e-07,3,9.120711229491276e-07,9.120711229491276e-07,9.120711229491276e-07,3,52,52,52,3,0.302295833,0.294378333,0.30571775,3,0.128674959,0.128617166,0.129913417,3,0.430970792,0.422995499,0.43563116700000004,3,51,51,51,3,9.120711229491276e-07,9.120711229491276e-07,9.120711229491276e-07,3,71139328,112918528,115539968,71417856,112918528,115802112
pHiSD_H1,5,192,36864,profile,3,3,3,0,"{""verified_index1"": 3}",overall_status=verified_index1,"[""production_pHiSD_H1_N192_p5_profile_r1_a1"", ""production_pHiSD_H1_N192_p5_profile_r2_a1"", ""production_pHiSD_H1_N192_p5_profile_r3_a1""]",False,0.752246958,0.745551208,0.767479,3,0.055206334,0.054588125,0.056382583,3,0.055206334,0.054588125,0.056382583,3,0.000775167,0.00065,0.000815042,3,0.054549417,0.053802917,0.055558041,3,0.0,0.0,0.0,3,0.577833105,0.573266111,0.586894306,3,0.056757822,0.056555994,0.059014423,3,0.521075283,0.516710117,0.527879883,3,0.54477125,0.542408874,0.557607501,3,0.044293208,0.04409575,0.045969875,3,0.498801375,0.498115666,0.513511751,3,0.497115945,0.494921365,0.506147181,3,0.04765530500000004,0.04748750900000004,0.051460320000000004,3,0.07037596499999998,0.06959125399999994,0.074536249,3,0.02924921,0.029052752,0.03122534,3,0.502745083,0.499636542,0.583756291,3,0.498898875,0.496238792,0.580283209,3,1.267115542,1.254992041,1.329307499,3,0.002864916,0.002727583,0.003408208,3,0.646459125,0.64328925,0.665894,3,3.483299999995637e-05,2.71669999999391e-05,3.620900000000926e-05,3,51,51,51,3,52,52,52,3,52,52,52,3,52,52,52,3,52,52,52,3,276,276,276,3,104,104,104,3,552,552,552,3,327,327,327,3,327,327,327,3,255,255,255,3,256,256,256,3,1,1,1,3,0,0,0,3,71122944,69337088,71499776,3,166232064,153534464,171737088,3,171737088,161611776,173916160,3,71516160,69730304,71811072,3,166232064,155009024,171737088,3,171737088,163659776,173916160,3,183552,183552,183552,3,183552,183552,183552,3,183552,183552,183552,3,1589230,1589230,1589230,3,1589230,1589230,1589230,3,3178460,3178460,3178460,3,17.31640080195258,17.31640080195258,17.31640080195258,3,2350084,2350084,2350084,3,2350084,2350084,2350084,3,38436440,38436440,38436440,3,9.004578760554356e-07,9.004578760554356e-07,9.004578760554356e-07,3,9.004578760554356e-07,9.004578760554356e-07,9.004578760554356e-07,3,52,52,52,3,0.752246958,0.745551208,0.767479,3,0.502745083,0.499636542,0.583756291,3,1.267115542,1.254992041,1.329307499,3,51,51,51,3,9.004578760554356e-07,9.004578760554356e-07,9.004578760554356e-07,3,71499776,171737088,173916160,71811072,171737088,173916160
pHiSD_H1,5,256,65536,profile,3,3,3,0,"{""verified_index1"": 3}",overall_status=verified_index1,"[""production_pHiSD_H1_N256_p5_profile_r1_a1"", ""production_pHiSD_H1_N256_p5_profile_r2_a1"", ""production_pHiSD_H1_N256_p5_profile_r3_a1""]",False,1.449853833,1.442601041,1.45619,3,0.131260791,0.112546625,0.131763875,3,0.131260791,0.112546625,0.131763875,3,0.001376541,0.001305041,0.001618583,3,0.129877125,0.11122925,0.130132042,3,0.0,0.0,0.0,3,1.121763963,1.120173125,1.140693618,3,0.098005492,0.097524247,0.102965495,3,1.023758471,1.022648878,1.037728123,3,1.039406668,1.039150584,1.070054247,3,0.08450925,0.083693917,0.109665583,3,0.955712751,0.954641334,0.960388664,3,0.963486085,0.962447207,0.982871993,3,0.07670337699999996,0.07592058300000004,0.08718225400000001,3,0.11576750300000005,0.11396066400000004,0.12090849599999975,3,0.049759795,0.049496657,0.049814083,3,1.362350458,1.294975375,1.429891333,3,1.356541083,1.288862208,1.424141542,3,2.812204291,2.737576416,2.886081333,3,0.004820958,0.004297958,0.007490083,3,1.227382166,1.22148075,1.229644584,3,2.6875999999953493e-05,2.620799999997203e-05,3.525000000004219e-05,3,51,51,51,3,52,52,52,3,52,52,52,3,52,52,52,3,52,52,52,3,276,276,276,3,104,104,104,3,552,552,552,3,327,327,327,3,327,327,327,3,255,255,255,3,256,256,256,3,1,1,1,3,0,0,0,3,70811648,70631424,72302592,3,243941376,237568000,247037952,3,245071872,237568000,247037952,3,71106560,70942720,72646656,3,243941376,237568000,247037952,3,245071872,237568000,247037952,3,326656,326656,326656,3,326656,326656,326656,3,326656,326656,326656,3,3121287,3121287,3121287,3,3121287,3121287,3121287,3,6242574,6242574,6242574,3,19.11054442594044,19.11054442594044,19.11054442594044,3,4182020,4182020,4182020,3,4182020,4182020,4182020,3,75435184,75435184,75435184,3,8.964189158733333e-07,8.964189158733333e-07,8.964189158733333e-07,3,8.964189158733333e-07,8.964189158733333e-07,8.964189158733333e-07,3,52,52,52,3,1.449853833,1.442601041,1.45619,3,1.362350458,1.294975375,1.429891333,3,2.812204291,2.737576416,2.886081333,3,51,51,51,3,8.964189158733333e-07,8.964189158733333e-07,8.964189158733333e-07,3,72302592,247037952,247037952,72646656,247037952,247037952
