iteration,residual,refreeze_id,eta_current
0,22.3850809010541,0,0.25
1,17.1548960077434,0,0.25
2,13.7056150961248,0,0.25
3,11.3916305303563,0,0.25
4,9.79990063925441,0,0.25
5,8.70338589973356,0,0.25
6,7.99107379443618,0,0.25
7,7.6209370165502,0,0.25
8,7.59935545103198,0,0.25
9,7.9789575006163,0,0.25
10,8.87309336196259,0,0.25
11,10.4925797362856,0,0.25
12,13.2131391606488,0,0.25
13,17.6583769028388,0,0.25
14,24.6025082479098,0,0.25
15,33.472190431814,0,0.25
16,34.3567044038034,0,0.25
17,62.7313763695684,0,0.25
18,29.6329823105839,0,0.25
19,45.6618820346082,0,0.25
20,24.6430800728251,0,0.25
21,41.0803977153908,0,0.25
22,25.2153750708014,0,0.25
23,32.9727575066573,0,0.25
24,21.7646085608485,0,0.25
25,28.8254708295865,0,0.25
26,20.5434341116744,0,0.25
27,25.3140670026584,0,0.25
28,19.2757159729821,0,0.25
29,22.5392937365554,0,0.25
30,18.1870657592595,0,0.25
31,20.3409496812461,0,0.25
32,17.238319275316,0,0.25
33,18.5845654127867,0,0.25
34,16.3947789772813,0,0.25
35,17.1650444875853,0,0.25
36,15.6337539455846,0,0.25
37,16.001166286413,0,0.25
38,14.9400656338473,0,0.25
39,15.030861581255,0,0.25
40,14.3027352319043,0,0.25
41,14.2072264773771,0,0.25
42,13.7132223834725,0,0.25
43,13.4950909496258,0,0.25
44,13.1645376310033,0,0.25
45,12.8681686142912,0,0.25
46,12.650787508133,0,0.25
47,12.3068004514365,0,0.25
48,12.1669303903564,0,0.25
49,11.7962361234085,0,0.25
50,11.708634890479,0,0.25
51,11.3253569954489,0,0.25
52,11.2721872209226,0,0.25
53,10.8857398149879,0,0.25
54,10.8544211347311,0,0.25
55,10.470973359711,0,0.25
56,10.4526581222155,0,0.25
57,10.076159177064,0,0.25
58,10.0646527828267,0,0.25
59,9.69754517191207,0,0.25
60,9.68854180143252,0,0.25
61,9.33225498514597,0,0.25
62,9.32279643905517,0,0.25
63,8.97808669695263,0,0.25
64,8.96617888994724,0,0.25
65,8.63336199980581,0,0.25
66,8.61770282570293,0,0.25
67,8.29681236118883,0,0.25
68,8.27659824851529,0,0.25
69,7.96749247242436,0,0.25
70,7.9422805590689,0,0.25
71,7.64471393985566,0,0.25
72,7.61432357169088,0,0.25
73,7.32799406107984,0,0.25
74,7.29243609643198,0,0.25
75,7.01701587932392,0,0.25
76,6.97644165030842,0,0.25
77,6.7115966856248,0,0.25
78,6.6662608460729,0,0.25
79,6.41166285224491,0,0.25
80,6.36189602387107,0,0.25
81,6.11722940800018,0,0.25
82,6.06341772799204,0,0.25
83,5.82838315989414,0,0.25
84,5.77095267922494,0,0.25
85,5.54526846266975,0,0.25
86,5.48467294704597,0,0.25
87,5.26807496482605,0,0.25
88,5.20478608085658,0,0.25
89,4.99702683485795,0,0.25
90,4.93152601306123,0,0.25
91,4.73237310821546,0,0.25
92,4.66514459709228,0,0.25
93,4.47437890303806,0,0.25
94,4.4059036893322,0,0.25
95,4.22331733777354,0,0.25
96,4.15406772444384,0,0.25
97,3.97946205084079,0,0.25
98,3.90989676816604,0,0.25
99,3.7430802747748,0,0.25
100,3.67364005975538,0,0.25
101,3.51442645690557,0,0.25
102,3.44553007755289,0,0.25
103,3.29373644716456,0,0.25
104,3.22577717547356,0,0.25
105,3.08122229217822,0,0.25
106,3.01456484558844,0,0.25
107,2.87706768444703,0,0.25
108,2.81204566264637,0,0.25
109,2.68142411705572,0,0.25
110,2.618337960956,0,0.25
111,2.49440778908388,0,0.25
112,2.43352328326634,0,0.25
113,2.31609729590519,0,0.25
114,2.25764462624091,0,0.25
115,2.1465321231462,0,0.25
116,2.09070548901628,0,0.25
117,1.98571194468683,0,0.25
118,1.93266971151141,0,0.25
119,1.83359670517257,0,0.25
120,1.78346206894906,0,0.25
121,1.69010744742852,0,0.25
122,1.6429695697173,0,0.25
123,1.55512782627387,0,0.25
124,1.51104338638799,0,0.25
125,1.42850623354056,0,0.25
126,1.3875013351821,0,0.25
127,1.31005844540384,0,0.25
128,1.27213080814868,0,0.25
129,1.19957069298967,0,0.25
130,1.16469205497832,0,0.25
131,1.0968030507859,0,0.25
132,1.06492170780575,0,0.25
133,1.00149303457914,0,0.25
134,0.972536442276603,0,0.25
135,0.913359301174031,0,0.25
136,0.887236671235285,0,0.25
137,0.832105345553475,0,0.25
138,0.80871017306573,0,0.25
139,0.757423096878714,0,0.25
140,0.736635564573338,0,0.25
141,0.688996322351383,0,0.25
142,0.670685537933526,0,0.25
143,0.626503757255182,0,0.25
144,0.6105297925493,0,0.25
145,0.569621890491195,0,0.25
146,0.555837605847247,0,0.25
147,0.518027348276039,0,0.25
148,0.506280002715012,0,0.25
149,0.471398835496789,0,0.25
150,0.461531502368386,0,0.25
151,0.429418616174999,0,0.25
152,0.421271445045574,0,0.25
153,0.391773543369734,0,0.25
154,0.385184929750515,0,0.25
155,0.358155685751303,0,0.25
156,0.352963427955572,0,0.25
157,0.328262642225408,0,0.25
158,0.324305174150074,0,0.25
159,0.301797682929194,0,0.25
160,0.298915466784702,1,1.5
161,0.465969922236386,1,1.5
162,0.372383760328721,1,1.5
163,0.139576548419766,1,1.5
164,0.0366171301643663,1,1.5
165,0.0312611988224128,1,1.5
166,0.0298723904153166,1,1.5
167,0.0232600632460766,1,1.5
168,0.0166189060398239,1,1.5
169,0.0115115763693226,1,1.5
170,0.0078889266724047,1,1.5
171,0.00540581683949373,1,1.5
172,0.00371795054566614,1,1.5
173,0.00257346881102447,1,1.5
174,0.00179395896672976,1,1.5
175,0.00126031602081308,1,1.5
176,0.000892148412052198,1,1.5
177,0.000636247393643288,1,1.5
178,0.000456881310344803,1,1.5
179,0.000330181720826067,1,1.5
180,0.000239982724606457,1,1.5
181,0.000175316032814589,1,1.5
182,0.000128645403408937,1,1.5
183,9.4765366762688e-05,1,1.5
184,7.00400547210524e-05,1,1.5
185,5.19131488485025e-05,1,1.5
186,3.85702447003179e-05,1,1.5
187,2.87151185022578e-05,1,1.5
188,2.14145988397158e-05,1,1.5
189,1.5993049294949e-05,1,1.5
190,1.19583675578712e-05,1,1.5
191,8.95047984404397e-06,1,1.5
192,6.70473917661547e-06,1,1.5
193,5.02595362578137e-06,1,1.5
194,3.76968935526699e-06,1,1.5
195,2.82879397621946e-06,1,1.5
196,2.12359047107834e-06,1,1.5
197,1.59472247029827e-06,1,1.5
198,1.19789968722351e-06,1,1.5
199,9.00029992635273e-07,1,1.5
