iteration,residual,refreeze_id,eta_current
0,22.3850809010541,0,0.25
1,32.1097721259257,0,0.25
2,44.0895033827104,0,0.25
3,53.0271413018009,0,0.25
4,59.6553241179178,0,0.25
5,64.615539709434,0,0.25
6,68.3176029543758,0,0.25
7,71.047382324492,0,0.25
8,73.0220500315222,0,0.25
9,74.4124198134497,0,0.25
10,75.3532794713535,0,0.25
11,75.9501538697157,0,0.25
12,76.2848992587323,0,0.25
13,76.4205460164428,0,0.25
14,76.4053842259046,0,0.25
15,76.2762952544057,0,0.25
16,76.0613973321248,0,0.25
17,75.7821089668549,0,0.25
18,75.454740077973,0,0.25
19,75.0917105191866,0,0.25
20,74.7024795414944,0,0.25
21,74.2942532479543,0,0.25
22,73.8725225248058,0,0.25
23,73.4414719425238,0,0.25
24,73.0042906102798,0,0.25
25,72.5634085796435,0,0.25
26,72.1206767218774,0,0.25
27,71.6775036782275,0,0.25
28,71.2349601967112,0,0.25
29,70.793858677223,0,0.25
30,70.3548138589951,0,0.25
31,69.9182891544782,0,0.25
32,69.4846320503643,0,0.25
33,69.0541011753721,0,0.25
34,68.6268870117555,0,0.25
35,68.2031277550219,0,0.25
36,67.7829214675883,0,0.25
37,67.3663353995069,0,0.25
38,66.9534131421251,0,0.25
39,66.5441801228307,0,0.25
40,66.1386478289492,0,0.25
41,65.7368170573633,0,0.25
42,65.3386804166537,0,0.25
43,64.9442242553314,0,0.25
44,64.5534301490886,0,0.25
45,64.1662760489335,0,0.25
46,63.7827371683411,0,0.25
47,63.4027866693779,0,0.25
48,63.0263961938512,0,0.25
49,62.6535362748819,0,0.25
50,62.2841766561238,0,0.25
51,61.9182865395877,0,0.25
52,61.5558347782162,0,0.25
53,61.1967900256567,0,0.25
54,60.8411208528351,0,0.25
55,60.4887958387533,0,0.25
56,60.1397836412378,0,0.25
57,59.7940530520799,0,0.25
58,59.4515730399993,0,0.25
59,59.1123127840974,0,0.25
60,58.7762416998633,0,0.25
61,58.4433294593406,0,0.25
62,58.1135460067031,0,0.25
63,57.786861570211,0,0.25
64,57.4632466713076,0,0.25
65,57.1426721314496,0,0.25
66,56.8251090771332,0,0.25
67,56.5105289434825,0,0.25
68,56.1989034766821,0,0.25
69,55.8902047354834,0,0.25
70,55.5844050919598,0,0.25
71,55.2814772316519,0,0.25
72,54.9813941532147,0,0.25
73,54.6841291676578,0,0.25
74,54.3896558972475,0,0.25
75,54.0979482741287,0,0.25
76,53.8089805387164,0,0.25
77,53.52272723789,0,0.25
78,53.2391632230234,0,0.25
79,52.9582636478782,0,0.25
80,52.6800039663761,0,0.25
81,52.4043599302744,0,0.25
82,52.1313075867536,0,0.25
83,51.8608232759339,0,0.25
84,51.5928836283276,0,0.25
85,51.32746556224,0,0.25
86,51.0645462811244,0,0.25
87,50.8041032708973,0,0.25
88,50.546114297225,0,0.25
89,50.2905574027794,0,0.25
90,50.0374109044732,0,0.25
91,49.7866533906772,0,0.25
92,49.5382637184238,0,0.25
93,49.2922210105977,0,0.25
94,49.0485046531215,0,0.25
95,48.8070942921346,0,0.25
96,48.5679698311702,0,0.25
97,48.3311114283322,0,0.25
98,48.0964994934746,0,0.25
99,47.8641146853843,0,0.25
100,47.6339379089698,0,0.25
101,47.4059503124573,0,0.25
102,47.1801332845966,0,0.25
103,46.9564684518752,0,0.25
104,46.734937675746,0,0.25
105,46.5155230498671,0,0.25
106,46.298206897354,0,0.25
107,46.0829717680486,0,0.25
108,45.8698004358024,0,0.25
109,45.6586758957763,0,0.25
110,45.4495813617586,0,0.25
111,45.2425002634991,0,0.25
112,45.0374162440629,0,0.25
113,44.8343131572028,0,0.25
114,44.6331750647521,0,0.25
115,44.4339862340353,0,0.25
116,44.236731135302,0,0.25
117,44.0413944391791,0,0.25
118,43.8479610141456,0,0.25
119,43.6564159240288,0,0.25
120,43.4667444255213,0,0.25
121,43.2789319657207,0,0.25
122,43.0929641796912,0,0.25
123,42.9088268880484,0,0.25
124,42.7265060945639,0,0.25
125,42.5459879837961,0,0.25
126,42.3672589187411,0,0.25
127,42.1903054385073,0,0.25
128,42.0151142560135,0,0.25
129,41.841672255708,0,0.25
130,41.6699664913127,0,0.25
131,41.4999841835892,0,0.25
132,41.3317127181283,0,0.25
133,41.1651396431614,0,0.25
134,41.0002526673955,0,0.25
135,40.837039657872,0,0.25
136,40.6754886378474,0,0.25
137,40.515587784696,0,0.25
138,40.3573254278369,0,0.25
139,40.2006900466828,0,0.25
140,40.0456702686119,0,0.25
141,39.8922548669613,0,0.25
142,39.7404327590442,0,0.25
143,39.5901930041882,0,0.25
144,39.4415248017967,0,0.25
145,39.2944174894313,0,0.25
146,39.1488605409177,0,0.25
147,39.0048435644727,0,0.25
148,38.8623563008518,0,0.25
149,38.7213886215211,0,0.25
150,38.5819305268486,0,0.25
151,38.443972144317,0,0.25
152,38.3075037267594,0,0.25
153,38.1725156506142,0,0.25
154,38.038998414202,0,0.25
155,37.9069426360238,0,0.25
156,37.7763390530792,0,0.25
157,37.6471785192052,0,0.25
158,37.519452003436,0,0.25
159,37.3931505883833,0,0.25
160,37.2682654686358,0,0.25
161,37.1447879491803,0,0.25
162,37.0227094438414,0,0.25
163,36.9020214737418,0,0.25
164,36.7827156657829,0,0.25
165,36.6647837511428,0,0.25
166,36.548217563797,0,0.25
167,36.4330090390552,0,0.25
168,36.3191502121197,0,0.25
169,36.206633216662,0,0.25
170,36.0954502834179,0,0.25
171,35.985593738802,0,0.25
172,35.8770560035416,0,0.25
173,35.7698295913276,0,0.25
174,35.6639071074849,0,0.25
175,35.5592812476617,0,0.25
176,35.4559447965354,0,0.25
177,35.3538906265382,0,0.25
178,35.2531116966006,0,0.25
179,35.153601050911,0,0.25
180,35.055351817696,0,0.25
181,34.958357208016,0,0.25
182,34.8626105145792,0,0.25
183,34.7681051105738,0,0.25
184,34.674834448516,0,0.25
185,34.5827920591174,0,0.25
186,34.4919715501671,0,0.25
187,34.4023666054329,0,0.25
188,34.3139709835786,0,0.25
189,34.2267785170978,0,0.25
190,34.1407831112658,0,0.25
191,34.0559787431062,0,0.25
192,33.9723594603761,0,0.25
193,33.8899193805662,0,0.25
194,33.8086526899184,0,0.25
195,33.7285536424588,0,0.25
196,33.6496165590474,0,0.25
197,33.571835826444,0,0.25
198,33.4952058963894,0,0.25
199,33.4197212847038,0,0.25
200,33.345376570399,0,0.25
201,33.2721663948087,0,0.25
202,33.2000854607327,0,0.25
203,33.129128531597,0,0.25
204,33.0592904306305,0,0.25
205,32.9905660400545,0,0.25
206,32.9229503002907,0,0.25
207,32.8564382091816,0,0.25
208,32.7910248212279,0,0.25
209,32.7267052468395,0,0.25
